   #Energy      xx(%)           yy(%)
   3.067      0.8806E+02      0.9280E+02
   3.075      0.8797E+02      0.9276E+02
   3.083      0.8788E+02      0.9273E+02
   3.091      0.8779E+02      0.9269E+02
   3.099      0.8770E+02      0.9265E+02
   3.107      0.8761E+02      0.9261E+02
   3.114      0.8752E+02      0.9256E+02
   3.122      0.8742E+02      0.9252E+02
   3.130      0.8733E+02      0.9247E+02
   3.138      0.8723E+02      0.9242E+02
   3.146      0.8714E+02      0.9237E+02
   3.154      0.8704E+02      0.9231E+02
   3.162      0.8693E+02      0.9225E+02
   3.170      0.8683E+02      0.9219E+02
   3.178      0.8673E+02      0.9213E+02
   3.186      0.8662E+02      0.9207E+02
   3.193      0.8651E+02      0.9200E+02
   3.201      0.8640E+02      0.9193E+02
   3.209      0.8629E+02      0.9186E+02
   3.217      0.8618E+02      0.9179E+02
   3.225      0.8606E+02      0.9171E+02
   3.233      0.8594E+02      0.9164E+02
   3.241      0.8582E+02      0.9156E+02
   3.249      0.8570E+02      0.9148E+02
   3.257      0.8558E+02      0.9139E+02
   3.265      0.8545E+02      0.9131E+02
   3.272      0.8532E+02      0.9122E+02
   3.280      0.8520E+02      0.9113E+02
   3.288      0.8506E+02      0.9105E+02
   3.296      0.8493E+02      0.9096E+02
   3.304      0.8480E+02      0.9086E+02
   3.312      0.8466E+02      0.9077E+02
   3.320      0.8453E+02      0.9068E+02
   3.328      0.8439E+02      0.9059E+02
   3.336      0.8425E+02      0.9049E+02
   3.344      0.8411E+02      0.9040E+02
   3.352      0.8397E+02      0.9030E+02
   3.359      0.8383E+02      0.9020E+02
   3.367      0.8368E+02      0.9011E+02
   3.375      0.8354E+02      0.9001E+02
   3.383      0.8340E+02      0.8992E+02
   3.391      0.8325E+02      0.8982E+02
   3.399      0.8311E+02      0.8973E+02
   3.407      0.8297E+02      0.8963E+02
   3.415      0.8283E+02      0.8954E+02
   3.423      0.8268E+02      0.8945E+02
   3.431      0.8254E+02      0.8936E+02
   3.438      0.8240E+02      0.8927E+02
   3.446      0.8226E+02      0.8918E+02
   3.454      0.8212E+02      0.8909E+02
   3.462      0.8199E+02      0.8900E+02
   3.470      0.8185E+02      0.8892E+02
   3.478      0.8172E+02      0.8883E+02
   3.486      0.8159E+02      0.8875E+02
