   #Energy      xx(%)           yy(%)
  24.052      0.2129E+01      0.2129E+01
  24.070      0.2135E+01      0.2135E+01
  24.089      0.2142E+01      0.2142E+01
  24.107      0.2148E+01      0.2148E+01
  24.125      0.2155E+01      0.2155E+01
  24.144      0.2162E+01      0.2162E+01
  24.162      0.2169E+01      0.2169E+01
  24.180      0.2177E+01      0.2177E+01
  24.199      0.2185E+01      0.2185E+01
  24.217      0.2192E+01      0.2192E+01
  24.235      0.2201E+01      0.2201E+01
  24.253      0.2210E+01      0.2210E+01
  24.272      0.2218E+01      0.2218E+01
  24.290      0.2226E+01      0.2226E+01
  24.308      0.2236E+01      0.2236E+01
  24.327      0.2245E+01      0.2245E+01
  24.345      0.2253E+01      0.2253E+01
  24.363      0.2262E+01      0.2262E+01
  24.381      0.2271E+01      0.2271E+01
  24.400      0.2280E+01      0.2280E+01
  24.418      0.2288E+01      0.2288E+01
  24.436      0.2297E+01      0.2297E+01
  24.455      0.2306E+01      0.2306E+01
  24.473      0.2315E+01      0.2315E+01
  24.491      0.2323E+01      0.2323E+01
  24.509      0.2334E+01      0.2334E+01
  24.528      0.2344E+01      0.2344E+01
  24.546      0.2355E+01      0.2355E+01
  24.564      0.2366E+01      0.2366E+01
  24.583      0.2379E+01      0.2379E+01
  24.601      0.2392E+01      0.2392E+01
  24.619      0.2405E+01      0.2405E+01
  24.638      0.2418E+01      0.2418E+01
  24.656      0.2433E+01      0.2433E+01
  24.674      0.2449E+01      0.2449E+01
  24.692      0.2463E+01      0.2463E+01
  24.711      0.2480E+01      0.2480E+01
  24.729      0.2494E+01      0.2494E+01
  24.747      0.2510E+01      0.2510E+01
  24.766      0.2526E+01      0.2526E+01
  24.784      0.2542E+01      0.2542E+01
  24.802      0.2557E+01      0.2557E+01
  24.820      0.2573E+01      0.2573E+01
  24.839      0.2590E+01      0.2590E+01
  24.857      0.2606E+01      0.2606E+01
  24.875      0.2622E+01      0.2622E+01
  24.894      0.2640E+01      0.2640E+01
  24.912      0.2656E+01      0.2656E+01
  24.930      0.2672E+01      0.2672E+01
  24.948      0.2688E+01      0.2688E+01
  24.967      0.2706E+01      0.2706E+01
  24.985      0.2722E+01      0.2722E+01
  25.003      0.2739E+01      0.2739E+01
  25.022      0.2753E+01      0.2753E+01
  25.040      0.2768E+01      0.2768E+01
  25.058      0.2783E+01      0.2783E+01
  25.076      0.2795E+01      0.2795E+01
  25.095      0.2807E+01      0.2807E+01
  25.113      0.2818E+01      0.2818E+01
  25.131      0.2826E+01      0.2826E+01
  25.150      0.2830E+01      0.2830E+01
  25.168      0.2834E+01      0.2834E+01
  25.186      0.2834E+01      0.2834E+01
  25.205      0.2832E+01      0.2832E+01
  25.223      0.2825E+01      0.2825E+01
  25.241      0.2817E+01      0.2817E+01
  25.259      0.2805E+01      0.2805E+01
  25.278      0.2791E+01      0.2791E+01
  25.296      0.2772E+01      0.2772E+01
  25.314      0.2751E+01      0.2751E+01
  25.333      0.2728E+01      0.2728E+01
  25.351      0.2702E+01      0.2702E+01
  25.369      0.2673E+01      0.2673E+01
  25.387      0.2643E+01      0.2643E+01
  25.406      0.2611E+01      0.2611E+01
  25.424      0.2578E+01      0.2578E+01
  25.442      0.2543E+01      0.2543E+01
  25.461      0.2507E+01      0.2507E+01
  25.479      0.2469E+01      0.2469E+01
  25.497      0.2431E+01      0.2431E+01
  25.515      0.2392E+01      0.2392E+01
  25.534      0.2353E+01      0.2353E+01
  25.552      0.2313E+01      0.2313E+01
  25.570      0.2272E+01      0.2272E+01
  25.589      0.2232E+01      0.2232E+01
  25.607      0.2191E+01      0.2191E+01
  25.625      0.2150E+01      0.2150E+01
  25.643      0.2109E+01      0.2109E+01
  25.662      0.2071E+01      0.2071E+01
  25.680      0.2030E+01      0.2030E+01
  25.698      0.1991E+01      0.1991E+01
  25.717      0.1953E+01      0.1953E+01
  25.735      0.1916E+01      0.1916E+01
  25.753      0.1879E+01      0.1879E+01
  25.772      0.1845E+01      0.1845E+01
  25.790      0.1811E+01      0.1811E+01
  25.808      0.1779E+01      0.1779E+01
  25.826      0.1747E+01      0.1747E+01
  25.845      0.1719E+01      0.1719E+01
  25.863      0.1692E+01      0.1692E+01
  25.881      0.1667E+01      0.1667E+01
  25.900      0.1644E+01      0.1644E+01
  25.918      0.1622E+01      0.1622E+01
  25.936      0.1604E+01      0.1604E+01
  25.954      0.1586E+01      0.1586E+01
  25.973      0.1572E+01      0.1572E+01
  25.991      0.1560E+01      0.1560E+01
  26.009      0.1550E+01      0.1550E+01
  26.028      0.1542E+01      0.1542E+01
  26.046      0.1535E+01      0.1535E+01
  26.064      0.1530E+01      0.1530E+01
  26.082      0.1527E+01      0.1527E+01
  26.101      0.1523E+01      0.1523E+01
  26.119      0.1523E+01      0.1523E+01
  26.137      0.1521E+01      0.1521E+01
  26.156      0.1520E+01      0.1520E+01
  26.174      0.1520E+01      0.1520E+01
  26.192      0.1519E+01      0.1519E+01
  26.211      0.1519E+01      0.1519E+01
  26.229      0.1517E+01      0.1517E+01
  26.247      0.1514E+01      0.1514E+01
  26.265      0.1511E+01      0.1511E+01
  26.284      0.1507E+01      0.1507E+01
  26.302      0.1502E+01      0.1502E+01
  26.320      0.1495E+01      0.1495E+01
  26.339      0.1489E+01      0.1489E+01
  26.357      0.1480E+01      0.1480E+01
  26.375      0.1470E+01      0.1470E+01
  26.393      0.1461E+01      0.1461E+01
  26.412      0.1451E+01      0.1451E+01
  26.430      0.1439E+01      0.1439E+01
  26.448      0.1429E+01      0.1429E+01
  26.467      0.1416E+01      0.1416E+01
  26.485      0.1405E+01      0.1405E+01
  26.503      0.1393E+01      0.1393E+01
  26.521      0.1381E+01      0.1381E+01
  26.540      0.1371E+01      0.1371E+01
  26.558      0.1360E+01      0.1360E+01
  26.576      0.1350E+01      0.1350E+01
  26.595      0.1340E+01      0.1340E+01
  26.613      0.1331E+01      0.1331E+01
  26.631      0.1322E+01      0.1322E+01
  26.649      0.1314E+01      0.1314E+01
  26.668      0.1307E+01      0.1307E+01
  26.686      0.1300E+01      0.1300E+01
  26.704      0.1294E+01      0.1294E+01
  26.723      0.1289E+01      0.1289E+01
  26.741      0.1285E+01      0.1285E+01
  26.759      0.1281E+01      0.1281E+01
  26.778      0.1279E+01      0.1279E+01
  26.796      0.1277E+01      0.1277E+01
  26.814      0.1276E+01      0.1276E+01
  26.832      0.1275E+01      0.1275E+01
  26.851      0.1274E+01      0.1274E+01
  26.869      0.1275E+01      0.1275E+01
  26.887      0.1278E+01      0.1278E+01
  26.906      0.1280E+01      0.1280E+01
  26.924      0.1284E+01      0.1284E+01
  26.942      0.1288E+01      0.1288E+01
  26.960      0.1294E+01      0.1294E+01
  26.979      0.1300E+01      0.1300E+01
  26.997      0.1309E+01      0.1309E+01
  27.015      0.1317E+01      0.1317E+01
  27.034      0.1330E+01      0.1330E+01
  27.052      0.1342E+01      0.1342E+01
  27.070      0.1357E+01      0.1357E+01
  27.088      0.1372E+01      0.1372E+01
  27.107      0.1391E+01      0.1391E+01
  27.125      0.1409E+01      0.1409E+01
  27.143      0.1431E+01      0.1431E+01
  27.162      0.1453E+01      0.1453E+01
  27.180      0.1476E+01      0.1476E+01
  27.198      0.1501E+01      0.1501E+01
  27.216      0.1528E+01      0.1528E+01
  27.235      0.1553E+01      0.1553E+01
  27.253      0.1580E+01      0.1580E+01
  27.271      0.1605E+01      0.1605E+01
  27.290      0.1630E+01      0.1630E+01
  27.308      0.1652E+01      0.1652E+01
  27.326      0.1674E+01      0.1674E+01
  27.345      0.1693E+01      0.1693E+01
  27.363      0.1710E+01      0.1710E+01
  27.381      0.1722E+01      0.1722E+01
  27.399      0.1733E+01      0.1733E+01
  27.418      0.1739E+01      0.1739E+01
  27.436      0.1740E+01      0.1740E+01
  27.454      0.1738E+01      0.1738E+01
  27.473      0.1733E+01      0.1733E+01
  27.491      0.1723E+01      0.1723E+01
  27.509      0.1708E+01      0.1708E+01
  27.527      0.1691E+01      0.1691E+01
  27.546      0.1669E+01      0.1669E+01
  27.564      0.1646E+01      0.1646E+01
  27.582      0.1620E+01      0.1620E+01
  27.601      0.1590E+01      0.1590E+01
  27.619      0.1560E+01      0.1560E+01
  27.637      0.1528E+01      0.1528E+01
  27.655      0.1495E+01      0.1495E+01
  27.674      0.1462E+01      0.1462E+01
  27.692      0.1428E+01      0.1428E+01
  27.710      0.1395E+01      0.1395E+01
  27.729      0.1361E+01      0.1361E+01
  27.747      0.1330E+01      0.1330E+01
  27.765      0.1298E+01      0.1298E+01
  27.784      0.1267E+01      0.1267E+01
  27.802      0.1238E+01      0.1238E+01
  27.820      0.1211E+01      0.1211E+01
  27.838      0.1185E+01      0.1185E+01
  27.857      0.1161E+01      0.1161E+01
  27.875      0.1139E+01      0.1139E+01
  27.893      0.1117E+01      0.1117E+01
  27.912      0.1099E+01      0.1099E+01
  27.930      0.1081E+01      0.1081E+01
  27.948      0.1066E+01      0.1066E+01
  27.966      0.1053E+01      0.1053E+01
  27.985      0.1040E+01      0.1040E+01
  28.003      0.1031E+01      0.1031E+01
  28.021      0.1022E+01      0.1022E+01
  28.040      0.1016E+01      0.1016E+01
  28.058      0.1011E+01      0.1011E+01
  28.076      0.1007E+01      0.1007E+01
  28.095      0.1004E+01      0.1004E+01
  28.113      0.1003E+01      0.1003E+01
  28.131      0.1004E+01      0.1004E+01
  28.149      0.1004E+01      0.1004E+01
  28.168      0.1007E+01      0.1007E+01
  28.186      0.1009E+01      0.1009E+01
  28.204      0.1013E+01      0.1013E+01
  28.223      0.1017E+01      0.1017E+01
  28.241      0.1021E+01      0.1021E+01
  28.259      0.1025E+01      0.1025E+01
  28.277      0.1031E+01      0.1031E+01
  28.296      0.1037E+01      0.1037E+01
  28.314      0.1041E+01      0.1041E+01
  28.332      0.1046E+01      0.1046E+01
  28.351      0.1052E+01      0.1052E+01
  28.369      0.1056E+01      0.1056E+01
  28.387      0.1062E+01      0.1062E+01
  28.405      0.1068E+01      0.1068E+01
  28.424      0.1073E+01      0.1073E+01
  28.442      0.1079E+01      0.1079E+01
  28.460      0.1087E+01      0.1087E+01
  28.479      0.1092E+01      0.1092E+01
  28.497      0.1100E+01      0.1100E+01
  28.515      0.1107E+01      0.1107E+01
  28.534      0.1115E+01      0.1115E+01
  28.552      0.1122E+01      0.1122E+01
  28.570      0.1132E+01      0.1132E+01
  28.588      0.1142E+01      0.1142E+01
  28.607      0.1152E+01      0.1152E+01
  28.625      0.1164E+01      0.1164E+01
  28.643      0.1175E+01      0.1175E+01
  28.662      0.1188E+01      0.1188E+01
  28.680      0.1201E+01      0.1201E+01
  28.698      0.1215E+01      0.1215E+01
  28.716      0.1229E+01      0.1229E+01
  28.735      0.1244E+01      0.1244E+01
  28.753      0.1258E+01      0.1258E+01
  28.771      0.1273E+01      0.1273E+01
  28.790      0.1287E+01      0.1287E+01
  28.808      0.1300E+01      0.1300E+01
  28.826      0.1314E+01      0.1314E+01
  28.844      0.1327E+01      0.1327E+01
  28.863      0.1338E+01      0.1338E+01
  28.881      0.1349E+01      0.1349E+01
  28.899      0.1357E+01      0.1357E+01
  28.918      0.1365E+01      0.1365E+01
  28.936      0.1372E+01      0.1372E+01
  28.954      0.1377E+01      0.1377E+01
  28.972      0.1379E+01      0.1379E+01
  28.991      0.1382E+01      0.1382E+01
  29.009      0.1383E+01      0.1383E+01
  29.027      0.1380E+01      0.1380E+01
  29.046      0.1379E+01      0.1379E+01
  29.064      0.1375E+01      0.1375E+01
  29.082      0.1371E+01      0.1371E+01
  29.101      0.1364E+01      0.1364E+01
  29.119      0.1357E+01      0.1357E+01
  29.137      0.1349E+01      0.1349E+01
  29.155      0.1341E+01      0.1341E+01
  29.174      0.1332E+01      0.1332E+01
  29.192      0.1322E+01      0.1322E+01
  29.210      0.1313E+01      0.1313E+01
  29.229      0.1303E+01      0.1303E+01
  29.247      0.1292E+01      0.1292E+01
  29.265      0.1280E+01      0.1280E+01
  29.283      0.1271E+01      0.1271E+01
  29.302      0.1259E+01      0.1259E+01
  29.320      0.1248E+01      0.1248E+01
  29.338      0.1238E+01      0.1238E+01
  29.357      0.1227E+01      0.1227E+01
  29.375      0.1217E+01      0.1217E+01
  29.393      0.1207E+01      0.1207E+01
  29.411      0.1198E+01      0.1198E+01
  29.430      0.1190E+01      0.1190E+01
  29.448      0.1182E+01      0.1182E+01
  29.466      0.1174E+01      0.1174E+01
  29.485      0.1167E+01      0.1167E+01
  29.503      0.1163E+01      0.1163E+01
  29.521      0.1158E+01      0.1158E+01
  29.540      0.1154E+01      0.1154E+01
  29.558      0.1153E+01      0.1153E+01
  29.576      0.1150E+01      0.1150E+01
  29.594      0.1151E+01      0.1151E+01
  29.613      0.1151E+01      0.1151E+01
  29.631      0.1154E+01      0.1154E+01
  29.649      0.1158E+01      0.1158E+01
  29.668      0.1162E+01      0.1162E+01
  29.686      0.1168E+01      0.1168E+01
  29.704      0.1176E+01      0.1176E+01
  29.722      0.1184E+01      0.1184E+01
  29.741      0.1195E+01      0.1195E+01
  29.759      0.1205E+01      0.1205E+01
  29.777      0.1218E+01      0.1218E+01
  29.796      0.1231E+01      0.1231E+01
  29.814      0.1246E+01      0.1246E+01
  29.832      0.1261E+01      0.1261E+01
  29.850      0.1277E+01      0.1277E+01
  29.869      0.1294E+01      0.1294E+01
  29.887      0.1313E+01      0.1313E+01
  29.905      0.1329E+01      0.1329E+01
  29.924      0.1348E+01      0.1348E+01
  29.942      0.1366E+01      0.1366E+01
  29.960      0.1385E+01      0.1385E+01
  29.978      0.1402E+01      0.1402E+01
  29.997      0.1418E+01      0.1418E+01
  30.015      0.1435E+01      0.1435E+01
  30.033      0.1452E+01      0.1452E+01
  30.052      0.1469E+01      0.1469E+01
  30.070      0.1482E+01      0.1482E+01
  30.088      0.1497E+01      0.1497E+01
  30.107      0.1511E+01      0.1511E+01
  30.125      0.1522E+01      0.1522E+01
  30.143      0.1535E+01      0.1535E+01
  30.161      0.1545E+01      0.1545E+01
  30.180      0.1557E+01      0.1557E+01
  30.198      0.1567E+01      0.1567E+01
  30.216      0.1575E+01      0.1575E+01
  30.235      0.1585E+01      0.1585E+01
  30.253      0.1593E+01      0.1593E+01
  30.271      0.1601E+01      0.1601E+01
  30.289      0.1609E+01      0.1609E+01
  30.308      0.1615E+01      0.1615E+01
  30.326      0.1623E+01      0.1623E+01
  30.344      0.1629E+01      0.1629E+01
  30.363      0.1636E+01      0.1636E+01
  30.381      0.1642E+01      0.1642E+01
  30.399      0.1647E+01      0.1647E+01
  30.417      0.1653E+01      0.1653E+01
  30.436      0.1658E+01      0.1658E+01
  30.454      0.1662E+01      0.1662E+01
  30.472      0.1667E+01      0.1667E+01
  30.491      0.1669E+01      0.1669E+01
  30.509      0.1672E+01      0.1672E+01
  30.527      0.1675E+01      0.1675E+01
  30.545      0.1676E+01      0.1676E+01
  30.564      0.1677E+01      0.1677E+01
  30.582      0.1678E+01      0.1678E+01
  30.600      0.1677E+01      0.1677E+01
  30.619      0.1674E+01      0.1674E+01
  30.637      0.1672E+01      0.1672E+01
  30.655      0.1666E+01      0.1666E+01
  30.674      0.1661E+01      0.1661E+01
  30.692      0.1653E+01      0.1653E+01
  30.710      0.1643E+01      0.1643E+01
  30.728      0.1633E+01      0.1633E+01
  30.747      0.1622E+01      0.1622E+01
  30.765      0.1606E+01      0.1606E+01
  30.783      0.1591E+01      0.1591E+01
  30.802      0.1574E+01      0.1574E+01
  30.820      0.1555E+01      0.1555E+01
  30.838      0.1534E+01      0.1534E+01
  30.856      0.1511E+01      0.1511E+01
  30.875      0.1486E+01      0.1486E+01
  30.893      0.1464E+01      0.1464E+01
  30.911      0.1437E+01      0.1437E+01
  30.930      0.1412E+01      0.1412E+01
  30.948      0.1386E+01      0.1386E+01
  30.966      0.1359E+01      0.1359E+01
  30.984      0.1334E+01      0.1334E+01
  31.003      0.1307E+01      0.1307E+01
  31.021      0.1283E+01      0.1283E+01
  31.039      0.1259E+01      0.1259E+01
  31.058      0.1236E+01      0.1236E+01
  31.076      0.1215E+01      0.1215E+01
  31.094      0.1193E+01      0.1193E+01
  31.113      0.1174E+01      0.1174E+01
  31.131      0.1156E+01      0.1156E+01
  31.149      0.1138E+01      0.1138E+01
  31.167      0.1122E+01      0.1122E+01
  31.186      0.1108E+01      0.1108E+01
  31.204      0.1096E+01      0.1096E+01
  31.222      0.1083E+01      0.1083E+01
  31.241      0.1071E+01      0.1071E+01
  31.259      0.1060E+01      0.1060E+01
  31.277      0.1050E+01      0.1050E+01
  31.295      0.1041E+01      0.1041E+01
  31.314      0.1032E+01      0.1032E+01
  31.332      0.1024E+01      0.1024E+01
  31.350      0.1017E+01      0.1017E+01
  31.369      0.1010E+01      0.1010E+01
  31.387      0.1001E+01      0.1001E+01
  31.405      0.9942E+00      0.9942E+00
  31.423      0.9873E+00      0.9873E+00
  31.442      0.9804E+00      0.9804E+00
  31.460      0.9715E+00      0.9715E+00
  31.478      0.9646E+00      0.9646E+00
  31.497      0.9576E+00      0.9576E+00
  31.515      0.9488E+00      0.9488E+00
  31.533      0.9399E+00      0.9399E+00
  31.551      0.9330E+00      0.9330E+00
  31.570      0.9241E+00      0.9241E+00
  31.588      0.9152E+00      0.9152E+00
  31.606      0.9063E+00      0.9063E+00
  31.625      0.8992E+00      0.8992E+00
  31.643      0.8903E+00      0.8903E+00
  31.661      0.8814E+00      0.8814E+00
  31.680      0.8743E+00      0.8743E+00
  31.698      0.8672E+00      0.8672E+00
  31.716      0.8602E+00      0.8602E+00
  31.734      0.8531E+00      0.8531E+00
  31.753      0.8460E+00      0.8460E+00
  31.771      0.8408E+00      0.8408E+00
  31.789      0.8336E+00      0.8336E+00
  31.808      0.8284E+00      0.8284E+00
  31.826      0.8251E+00      0.8251E+00
  31.844      0.8198E+00      0.8198E+00
  31.862      0.8165E+00      0.8165E+00
  31.881      0.8131E+00      0.8131E+00
  31.899      0.8098E+00      0.8098E+00
  31.917      0.8083E+00      0.8083E+00
  31.936      0.8050E+00      0.8050E+00
  31.954      0.8035E+00      0.8035E+00
  31.972      0.8021E+00      0.8021E+00
  31.990      0.8006E+00      0.8006E+00
  32.009      0.7992E+00      0.7992E+00
  32.027      0.7977E+00      0.7977E+00
  32.045      0.7962E+00      0.7962E+00
  32.064      0.7948E+00      0.7948E+00
  32.082      0.7933E+00      0.7933E+00
  32.100      0.7918E+00      0.7918E+00
  32.118      0.7904E+00      0.7904E+00
  32.137      0.7889E+00      0.7889E+00
  32.155      0.7874E+00      0.7874E+00
  32.173      0.7859E+00      0.7859E+00
  32.192      0.7825E+00      0.7825E+00
  32.210      0.7810E+00      0.7810E+00
  32.228      0.7776E+00      0.7776E+00
  32.246      0.7761E+00      0.7761E+00
  32.265      0.7727E+00      0.7727E+00
  32.283      0.7673E+00      0.7673E+00
  32.301      0.7639E+00      0.7639E+00
  32.320      0.7605E+00      0.7605E+00
  32.338      0.7551E+00      0.7551E+00
  32.356      0.7497E+00      0.7497E+00
  32.374      0.7462E+00      0.7462E+00
  32.393      0.7408E+00      0.7408E+00
  32.411      0.7354E+00      0.7354E+00
  32.429      0.7300E+00      0.7300E+00
  32.448      0.7246E+00      0.7246E+00
  32.466      0.7192E+00      0.7192E+00
  32.484      0.7137E+00      0.7137E+00
  32.503      0.7102E+00      0.7102E+00
  32.521      0.7048E+00      0.7048E+00
  32.539      0.7013E+00      0.7013E+00
  32.557      0.6978E+00      0.6978E+00
  32.576      0.6942E+00      0.6942E+00
  32.594      0.6907E+00      0.6907E+00
  32.612      0.6872E+00      0.6872E+00
  32.631      0.6837E+00      0.6837E+00
  32.649      0.6821E+00      0.6821E+00
  32.667      0.6786E+00      0.6786E+00
  32.685      0.6770E+00      0.6770E+00
  32.704      0.6754E+00      0.6754E+00
  32.722      0.6738E+00      0.6738E+00
  32.740      0.6722E+00      0.6722E+00
  32.759      0.6726E+00      0.6726E+00
  32.777      0.6710E+00      0.6710E+00
  32.795      0.6714E+00      0.6714E+00
  32.813      0.6717E+00      0.6717E+00
  32.832      0.6721E+00      0.6721E+00
  32.850      0.6725E+00      0.6725E+00
  32.868      0.6748E+00      0.6748E+00
  32.887      0.6772E+00      0.6772E+00
  32.905      0.6795E+00      0.6795E+00
  32.923      0.6819E+00      0.6819E+00
  32.941      0.6862E+00      0.6862E+00
  32.960      0.6905E+00      0.6905E+00
  32.978      0.6949E+00      0.6949E+00
  32.996      0.7012E+00      0.7012E+00
  33.015      0.7075E+00      0.7075E+00
  33.033      0.7139E+00      0.7139E+00
  33.051      0.7202E+00      0.7202E+00
  33.070      0.7265E+00      0.7265E+00
  33.088      0.7349E+00      0.7349E+00
  33.106      0.7432E+00      0.7432E+00
  33.124      0.7515E+00      0.7515E+00
  33.143      0.7599E+00      0.7599E+00
  33.161      0.7683E+00      0.7683E+00
  33.179      0.7786E+00      0.7786E+00
  33.198      0.7870E+00      0.7870E+00
  33.216      0.7974E+00      0.7974E+00
  33.234      0.8077E+00      0.8077E+00
  33.252      0.8181E+00      0.8181E+00
  33.271      0.8305E+00      0.8305E+00
  33.289      0.8409E+00      0.8409E+00
  33.307      0.8533E+00      0.8533E+00
  33.326      0.8657E+00      0.8657E+00
  33.344      0.8781E+00      0.8781E+00
  33.362      0.8906E+00      0.8906E+00
  33.380      0.9030E+00      0.9030E+00
  33.399      0.9155E+00      0.9155E+00
  33.417      0.9299E+00      0.9299E+00
  33.435      0.9424E+00      0.9424E+00
  33.454      0.9569E+00      0.9569E+00
  33.472      0.9694E+00      0.9694E+00
  33.490      0.9839E+00      0.9839E+00
  33.508      0.9964E+00      0.9964E+00
  33.527      0.1009E+01      0.1009E+01
  33.545      0.1021E+01      0.1021E+01
  33.563      0.1034E+01      0.1034E+01
  33.582      0.1045E+01      0.1045E+01
  33.600      0.1057E+01      0.1057E+01
  33.618      0.1068E+01      0.1068E+01
  33.637      0.1078E+01      0.1078E+01
  33.655      0.1089E+01      0.1089E+01
  33.673      0.1099E+01      0.1099E+01
  33.691      0.1108E+01      0.1108E+01
  33.710      0.1117E+01      0.1117E+01
  33.728      0.1125E+01      0.1125E+01
  33.746      0.1134E+01      0.1134E+01
  33.765      0.1143E+01      0.1143E+01
  33.783      0.1149E+01      0.1149E+01
  33.801      0.1158E+01      0.1158E+01
  33.819      0.1164E+01      0.1164E+01
  33.838      0.1171E+01      0.1171E+01
  33.856      0.1178E+01      0.1178E+01
  33.874      0.1184E+01      0.1184E+01
  33.893      0.1191E+01      0.1191E+01
  33.911      0.1200E+01      0.1200E+01
  33.929      0.1206E+01      0.1206E+01
  33.947      0.1213E+01      0.1213E+01
  33.966      0.1220E+01      0.1220E+01
  33.984      0.1229E+01      0.1229E+01
  34.002      0.1235E+01      0.1235E+01
  34.021      0.1242E+01      0.1242E+01
  34.039      0.1251E+01      0.1251E+01
  34.057      0.1257E+01      0.1257E+01
  34.076      0.1264E+01      0.1264E+01
  34.094      0.1273E+01      0.1273E+01
  34.112      0.1280E+01      0.1280E+01
  34.130      0.1284E+01      0.1284E+01
  34.149      0.1291E+01      0.1291E+01
  34.167      0.1296E+01      0.1296E+01
  34.185      0.1303E+01      0.1303E+01
  34.204      0.1305E+01      0.1305E+01
  34.222      0.1310E+01      0.1310E+01
  34.240      0.1313E+01      0.1313E+01
  34.258      0.1315E+01      0.1315E+01
  34.277      0.1316E+01      0.1316E+01
  34.295      0.1317E+01      0.1317E+01
  34.313      0.1315E+01      0.1315E+01
  34.332      0.1314E+01      0.1314E+01
  34.350      0.1313E+01      0.1313E+01
  34.368      0.1309E+01      0.1309E+01
  34.386      0.1304E+01      0.1304E+01
  34.405      0.1301E+01      0.1301E+01
  34.423      0.1295E+01      0.1295E+01
  34.441      0.1290E+01      0.1290E+01
  34.460      0.1282E+01      0.1282E+01
  34.478      0.1275E+01      0.1275E+01
  34.496      0.1267E+01      0.1267E+01
  34.514      0.1260E+01      0.1260E+01
  34.533      0.1252E+01      0.1252E+01
  34.551      0.1243E+01      0.1243E+01
  34.569      0.1235E+01      0.1235E+01
  34.588      0.1227E+01      0.1227E+01
  34.606      0.1218E+01      0.1218E+01
  34.624      0.1210E+01      0.1210E+01
  34.643      0.1203E+01      0.1203E+01
  34.661      0.1195E+01      0.1195E+01
  34.679      0.1187E+01      0.1187E+01
  34.697      0.1180E+01      0.1180E+01
  34.716      0.1172E+01      0.1172E+01
  34.734      0.1167E+01      0.1167E+01
  34.752      0.1159E+01      0.1159E+01
  34.771      0.1153E+01      0.1153E+01
  34.789      0.1146E+01      0.1146E+01
  34.807      0.1140E+01      0.1140E+01
  34.825      0.1135E+01      0.1135E+01
  34.844      0.1129E+01      0.1129E+01
  34.862      0.1123E+01      0.1123E+01
  34.880      0.1118E+01      0.1118E+01
  34.899      0.1112E+01      0.1112E+01
  34.917      0.1106E+01      0.1106E+01
  34.935      0.1101E+01      0.1101E+01
  34.953      0.1095E+01      0.1095E+01
  34.972      0.1089E+01      0.1089E+01
  34.990      0.1084E+01      0.1084E+01
  35.008      0.1080E+01      0.1080E+01
  35.027      0.1074E+01      0.1074E+01
  35.045      0.1069E+01      0.1069E+01
  35.063      0.1065E+01      0.1065E+01
  35.081      0.1059E+01      0.1059E+01
  35.100      0.1056E+01      0.1056E+01
  35.118      0.1050E+01      0.1050E+01
  35.136      0.1046E+01      0.1046E+01
  35.155      0.1041E+01      0.1041E+01
  35.173      0.1037E+01      0.1037E+01
  35.191      0.1033E+01      0.1033E+01
  35.210      0.1030E+01      0.1030E+01
  35.228      0.1026E+01      0.1026E+01
  35.246      0.1022E+01      0.1022E+01
  35.264      0.1019E+01      0.1019E+01
  35.283      0.1017E+01      0.1017E+01
  35.301      0.1013E+01      0.1013E+01
  35.319      0.1012E+01      0.1012E+01
  35.338      0.1008E+01      0.1008E+01
  35.356      0.1006E+01      0.1006E+01
  35.374      0.1005E+01      0.1005E+01
  35.392      0.1001E+01      0.1001E+01
  35.411      0.9996E+00      0.9996E+00
  35.429      0.9980E+00      0.9980E+00
  35.447      0.9964E+00      0.9964E+00
  35.466      0.9948E+00      0.9948E+00
  35.484      0.9932E+00      0.9932E+00
  35.502      0.9916E+00      0.9916E+00
  35.520      0.9900E+00      0.9900E+00
  35.539      0.9884E+00      0.9884E+00
  35.557      0.9867E+00      0.9867E+00
  35.575      0.9851E+00      0.9851E+00
  35.594      0.9835E+00      0.9835E+00
  35.612      0.9819E+00      0.9819E+00
  35.630      0.9803E+00      0.9803E+00
  35.649      0.9786E+00      0.9786E+00
  35.667      0.9770E+00      0.9770E+00
  35.685      0.9754E+00      0.9754E+00
  35.703      0.9737E+00      0.9737E+00
  35.722      0.9742E+00      0.9742E+00
  35.740      0.9726E+00      0.9726E+00
  35.758      0.9710E+00      0.9710E+00
  35.777      0.9714E+00      0.9714E+00
  35.795      0.9698E+00      0.9698E+00
  35.813      0.9703E+00      0.9703E+00
  35.831      0.9687E+00      0.9687E+00
  35.850      0.9691E+00      0.9691E+00
  35.868      0.9696E+00      0.9696E+00
  35.886      0.9701E+00      0.9701E+00
  35.905      0.9728E+00      0.9728E+00
  35.923      0.9732E+00      0.9732E+00
  35.941      0.9759E+00      0.9759E+00
  35.959      0.9785E+00      0.9785E+00
  35.978      0.9812E+00      0.9812E+00
  35.996      0.9859E+00      0.9859E+00
  36.014      0.9886E+00      0.9886E+00
  36.033      0.9955E+00      0.9955E+00
  36.051      0.1000E+01      0.1000E+01
  36.069      0.1007E+01      0.1007E+01
  36.087      0.1014E+01      0.1014E+01
  36.106      0.1021E+01      0.1021E+01
  36.124      0.1030E+01      0.1030E+01
  36.142      0.1039E+01      0.1039E+01
  36.161      0.1049E+01      0.1049E+01
  36.179      0.1060E+01      0.1060E+01
  36.197      0.1071E+01      0.1071E+01
