 #energy    xx(cm^-1)       yy(cm^-1)       zz(cm^-1)       xy(cm^-1)       yz(cm^-1)       zx(cm^-1)
 22.8970  0.28189505E+06  0.28189505E+06  0.28189505E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 22.9501  0.27559071E+06  0.27559071E+06  0.27559071E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 23.0032  0.27120572E+06  0.27120572E+06  0.27120572E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 23.0564  0.27310017E+06  0.27310017E+06  0.27310017E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 23.1095  0.28339807E+06  0.28339807E+06  0.28339807E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 23.1626  0.29337658E+06  0.29337658E+06  0.29337658E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 23.2157  0.29157046E+06  0.29157046E+06  0.29157046E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 23.2689  0.27771390E+06  0.27771390E+06  0.27771390E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 23.3220  0.26355549E+06  0.26355549E+06  0.26355549E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 23.3751  0.25675889E+06  0.25675889E+06  0.25675889E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 23.4282  0.25655027E+06  0.25655027E+06  0.25655027E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 23.4814  0.25755160E+06  0.25755160E+06  0.25755160E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 23.5345  0.25739970E+06  0.25739970E+06  0.25739970E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 23.5876  0.25860087E+06  0.25860087E+06  0.25860087E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 23.6407  0.26437093E+06  0.26437093E+06  0.26437093E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 23.6939  0.27598192E+06  0.27598192E+06  0.27598192E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 23.7470  0.28964386E+06  0.28964386E+06  0.28964386E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 23.8001  0.30021912E+06  0.30021912E+06  0.30021912E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 23.8532  0.30517180E+06  0.30517180E+06  0.30517180E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 23.9064  0.30553122E+06  0.30553122E+06  0.30553122E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 23.9595  0.30365132E+06  0.30365132E+06  0.30365132E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 24.0126  0.29772790E+06  0.29772790E+06  0.29772790E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 24.0657  0.28521929E+06  0.28521929E+06  0.28521929E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 24.1189  0.26868645E+06  0.26868645E+06  0.26868645E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 24.1720  0.25177728E+06  0.25177728E+06  0.25177728E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 24.2251  0.23698375E+06  0.23698375E+06  0.23698375E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 24.2782  0.22523423E+06  0.22523423E+06  0.22523423E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 24.3314  0.21629132E+06  0.21629132E+06  0.21629132E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 24.3845  0.21089130E+06  0.21089130E+06  0.21089130E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 24.4376  0.21017461E+06  0.21017461E+06  0.21017461E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 24.4907  0.21533367E+06  0.21533367E+06  0.21533367E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 24.5439  0.22654368E+06  0.22654368E+06  0.22654368E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 24.5970  0.23819093E+06  0.23819093E+06  0.23819093E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 24.6501  0.24354790E+06  0.24354790E+06  0.24354790E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 24.7032  0.23844539E+06  0.23844539E+06  0.23844539E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 24.7564  0.22298470E+06  0.22298470E+06  0.22298470E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 24.8095  0.20424312E+06  0.20424312E+06  0.20424312E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 24.8626  0.18723286E+06  0.18723286E+06  0.18723286E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 24.9157  0.17148519E+06  0.17148519E+06  0.17148519E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 24.9689  0.15790231E+06  0.15790231E+06  0.15790231E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 25.0220  0.14936110E+06  0.14936110E+06  0.14936110E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 25.0751  0.14849814E+06  0.14849814E+06  0.14849814E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 25.1282  0.15482071E+06  0.15482071E+06  0.15482071E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 25.1814  0.16377106E+06  0.16377106E+06  0.16377106E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 25.2345  0.17266617E+06  0.17266617E+06  0.17266617E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 25.2876  0.18127413E+06  0.18127413E+06  0.18127413E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 25.3407  0.18979825E+06  0.18979825E+06  0.18979825E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 25.3939  0.19779825E+06  0.19779825E+06  0.19779825E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 25.4470  0.20335319E+06  0.20335319E+06  0.20335319E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 25.5001  0.20300374E+06  0.20300374E+06  0.20300374E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 25.5532  0.19914207E+06  0.19914207E+06  0.19914207E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 25.6064  0.19621511E+06  0.19621511E+06  0.19621511E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 25.6595  0.19327416E+06  0.19327416E+06  0.19327416E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 25.7126  0.19009638E+06  0.19009638E+06  0.19009638E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 25.7657  0.18764938E+06  0.18764938E+06  0.18764938E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 25.8189  0.18274960E+06  0.18274960E+06  0.18274960E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 25.8720  0.17341334E+06  0.17341334E+06  0.17341334E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 25.9251  0.16268660E+06  0.16268660E+06  0.16268660E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 25.9782  0.15472271E+06  0.15472271E+06  0.15472271E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 26.0314  0.15273983E+06  0.15273983E+06  0.15273983E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 26.0845  0.15612203E+06  0.15612203E+06  0.15612203E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 26.1376  0.16238751E+06  0.16238751E+06  0.16238751E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 26.1908  0.16911614E+06  0.16911614E+06  0.16911614E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 26.2439  0.17533736E+06  0.17533736E+06  0.17533736E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 26.2970  0.17806003E+06  0.17806003E+06  0.17806003E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 26.3501  0.17543017E+06  0.17543017E+06  0.17543017E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 26.4033  0.16781058E+06  0.16781058E+06  0.16781058E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 26.4564  0.16290619E+06  0.16290619E+06  0.16290619E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 26.5095  0.16600990E+06  0.16600990E+06  0.16600990E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 26.5626  0.17241943E+06  0.17241943E+06  0.17241943E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 26.6158  0.17526537E+06  0.17526537E+06  0.17526537E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 26.6689  0.17323797E+06  0.17323797E+06  0.17323797E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 26.7220  0.16871003E+06  0.16871003E+06  0.16871003E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 26.7751  0.16356270E+06  0.16356270E+06  0.16356270E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 26.8283  0.16077621E+06  0.16077621E+06  0.16077621E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 26.8814  0.15864462E+06  0.15864462E+06  0.15864462E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 26.9345  0.15406662E+06  0.15406662E+06  0.15406662E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 26.9876  0.14807575E+06  0.14807575E+06  0.14807575E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 27.0408  0.14275036E+06  0.14275036E+06  0.14275036E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 27.0939  0.14029110E+06  0.14029110E+06  0.14029110E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 27.1470  0.14177632E+06  0.14177632E+06  0.14177632E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 27.2001  0.14376881E+06  0.14376881E+06  0.14376881E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 27.2533  0.14531891E+06  0.14531891E+06  0.14531891E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 27.3064  0.14670608E+06  0.14670608E+06  0.14670608E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 27.3595  0.14827967E+06  0.14827967E+06  0.14827967E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 27.4126  0.15059837E+06  0.15059837E+06  0.15059837E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 27.4658  0.15232985E+06  0.15232985E+06  0.15232985E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 27.5189  0.15225739E+06  0.15225739E+06  0.15225739E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 27.5720  0.15348588E+06  0.15348588E+06  0.15348588E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 27.6251  0.15660741E+06  0.15660741E+06  0.15660741E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 27.6783  0.15832167E+06  0.15832167E+06  0.15832167E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 27.7314  0.15804981E+06  0.15804981E+06  0.15804981E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 27.7845  0.15792702E+06  0.15792702E+06  0.15792702E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 27.8376  0.15680911E+06  0.15680911E+06  0.15680911E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 27.8908  0.15367509E+06  0.15367509E+06  0.15367509E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 27.9439  0.14980199E+06  0.14980199E+06  0.14980199E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 27.9970  0.14845772E+06  0.14845772E+06  0.14845772E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 28.0501  0.14963931E+06  0.14963931E+06  0.14963931E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 28.1033  0.15127812E+06  0.15127812E+06  0.15127812E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 28.1564  0.15281159E+06  0.15281159E+06  0.15281159E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 28.2095  0.15401788E+06  0.15401788E+06  0.15401788E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 28.2626  0.15486095E+06  0.15486095E+06  0.15486095E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 28.3158  0.15641265E+06  0.15641265E+06  0.15641265E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 28.3689  0.15928890E+06  0.15928890E+06  0.15928890E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 28.4220  0.16147030E+06  0.16147030E+06  0.16147030E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 28.4751  0.16069951E+06  0.16069951E+06  0.16069951E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 28.5283  0.15786335E+06  0.15786335E+06  0.15786335E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 28.5814  0.15511886E+06  0.15511886E+06  0.15511886E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 28.6345  0.15131064E+06  0.15131064E+06  0.15131064E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 28.6876  0.14467968E+06  0.14467968E+06  0.14467968E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 28.7408  0.13832471E+06  0.13832471E+06  0.13832471E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 28.7939  0.13561878E+06  0.13561878E+06  0.13561878E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 28.8470  0.13663648E+06  0.13663648E+06  0.13663648E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 28.9001  0.13714371E+06  0.13714371E+06  0.13714371E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 28.9533  0.13464951E+06  0.13464951E+06  0.13464951E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 29.0064  0.12932001E+06  0.12932001E+06  0.12932001E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 29.0595  0.12395920E+06  0.12395920E+06  0.12395920E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 29.1126  0.12187687E+06  0.12187687E+06  0.12187687E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 29.1658  0.12486217E+06  0.12486217E+06  0.12486217E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 29.2189  0.13024643E+06  0.13024643E+06  0.13024643E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 29.2720  0.13277395E+06  0.13277395E+06  0.13277395E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 29.3251  0.13204022E+06  0.13204022E+06  0.13204022E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 29.3783  0.13063230E+06  0.13063230E+06  0.13063230E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 29.4314  0.13007361E+06  0.13007361E+06  0.13007361E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 29.4845  0.13021436E+06  0.13021436E+06  0.13021436E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 29.5376  0.13173330E+06  0.13173330E+06  0.13173330E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 29.5908  0.13636388E+06  0.13636388E+06  0.13636388E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 29.6439  0.14121304E+06  0.14121304E+06  0.14121304E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 29.6970  0.14296437E+06  0.14296437E+06  0.14296437E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 29.7501  0.14173920E+06  0.14173920E+06  0.14173920E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 29.8033  0.13980933E+06  0.13980933E+06  0.13980933E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 29.8564  0.13972013E+06  0.13972013E+06  0.13972013E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 29.9095  0.14359877E+06  0.14359877E+06  0.14359877E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 29.9626  0.14964965E+06  0.14964965E+06  0.14964965E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 30.0158  0.15502614E+06  0.15502614E+06  0.15502614E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 30.0689  0.15762235E+06  0.15762235E+06  0.15762235E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 30.1220  0.15806812E+06  0.15806812E+06  0.15806812E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 30.1751  0.15576693E+06  0.15576693E+06  0.15576693E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 30.2283  0.15075054E+06  0.15075054E+06  0.15075054E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 30.2814  0.14511241E+06  0.14511241E+06  0.14511241E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 30.3345  0.14181345E+06  0.14181345E+06  0.14181345E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 30.3876  0.14392655E+06  0.14392655E+06  0.14392655E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 30.4408  0.15024190E+06  0.15024190E+06  0.15024190E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 30.4939  0.15577607E+06  0.15577607E+06  0.15577607E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 30.5470  0.15699040E+06  0.15699040E+06  0.15699040E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 30.6001  0.15708886E+06  0.15708886E+06  0.15708886E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 30.6533  0.16058531E+06  0.16058531E+06  0.16058531E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 30.7064  0.16665757E+06  0.16665757E+06  0.16665757E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 30.7595  0.17159112E+06  0.17159112E+06  0.17159112E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 30.8126  0.17113132E+06  0.17113132E+06  0.17113132E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 30.8658  0.16640227E+06  0.16640227E+06  0.16640227E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 30.9189  0.16105218E+06  0.16105218E+06  0.16105218E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 30.9720  0.15551487E+06  0.15551487E+06  0.15551487E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 31.0251  0.15083337E+06  0.15083337E+06  0.15083337E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 31.0783  0.15110340E+06  0.15110340E+06  0.15110340E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 31.1314  0.15870015E+06  0.15870015E+06  0.15870015E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 31.1845  0.17419236E+06  0.17419236E+06  0.17419236E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 31.2376  0.19454356E+06  0.19454356E+06  0.19454356E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 31.2908  0.21115208E+06  0.21115208E+06  0.21115208E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 31.3439  0.21597812E+06  0.21597812E+06  0.21597812E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 31.3970  0.20912282E+06  0.20912282E+06  0.20912282E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 31.4502  0.19678433E+06  0.19678433E+06  0.19678433E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 31.5033  0.18593643E+06  0.18593643E+06  0.18593643E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 31.5564  0.18249217E+06  0.18249217E+06  0.18249217E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 31.6095  0.18619839E+06  0.18619839E+06  0.18619839E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 31.6627  0.19162364E+06  0.19162364E+06  0.19162364E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 31.7158  0.19449784E+06  0.19449784E+06  0.19449784E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 31.7689  0.19456657E+06  0.19456657E+06  0.19456657E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 31.8220  0.19227774E+06  0.19227774E+06  0.19227774E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 31.8752  0.18985538E+06  0.18985538E+06  0.18985538E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 31.9283  0.18814256E+06  0.18814256E+06  0.18814256E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 31.9814  0.18647328E+06  0.18647328E+06  0.18647328E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 32.0345  0.18401615E+06  0.18401615E+06  0.18401615E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 32.0877  0.18115039E+06  0.18115039E+06  0.18115039E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 32.1408  0.17787265E+06  0.17787265E+06  0.17787265E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 32.1939  0.17418147E+06  0.17418147E+06  0.17418147E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 32.2470  0.16988176E+06  0.16988176E+06  0.16988176E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 32.3002  0.16457222E+06  0.16457222E+06  0.16457222E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 32.3533  0.15804268E+06  0.15804268E+06  0.15804268E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 32.4064  0.14940855E+06  0.14940855E+06  0.14940855E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 32.4595  0.14131843E+06  0.14131843E+06  0.14131843E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 32.5127  0.13700710E+06  0.13700710E+06  0.13700710E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 32.5658  0.13561471E+06  0.13561471E+06  0.13561471E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 32.6189  0.13734912E+06  0.13734912E+06  0.13734912E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 32.6720  0.14243816E+06  0.14243816E+06  0.14243816E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 32.7252  0.14985299E+06  0.14985299E+06  0.14985299E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 32.7783  0.15694862E+06  0.15694862E+06  0.15694862E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 32.8314  0.16060822E+06  0.16060822E+06  0.16060822E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 32.8845  0.15885006E+06  0.15885006E+06  0.15885006E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 32.9377  0.15350100E+06  0.15350100E+06  0.15350100E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 32.9908  0.15024885E+06  0.15024885E+06  0.15024885E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 33.0439  0.15113889E+06  0.15113889E+06  0.15113889E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 33.0970  0.15219614E+06  0.15219614E+06  0.15219614E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 33.1502  0.15133631E+06  0.15133631E+06  0.15133631E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 33.2033  0.14986084E+06  0.14986084E+06  0.14986084E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 33.2564  0.14798445E+06  0.14798445E+06  0.14798445E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 33.3095  0.14549727E+06  0.14549727E+06  0.14549727E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 33.3627  0.14302942E+06  0.14302942E+06  0.14302942E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 33.4158  0.13902028E+06  0.13902028E+06  0.13902028E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 33.4689  0.13138057E+06  0.13138057E+06  0.13138057E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 33.5220  0.12115783E+06  0.12115783E+06  0.12115783E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 33.5752  0.11091031E+06  0.11091031E+06  0.11091031E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 33.6283  0.10413023E+06  0.10413023E+06  0.10413023E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 33.6814  0.10231150E+06  0.10231150E+06  0.10231150E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 33.7345  0.10473790E+06  0.10473790E+06  0.10473790E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 33.7877  0.10928307E+06  0.10928307E+06  0.10928307E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 33.8408  0.11240772E+06  0.11240772E+06  0.11240772E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 33.8939  0.11122347E+06  0.11122347E+06  0.11122347E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 33.9470  0.10716813E+06  0.10716813E+06  0.10716813E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 34.0002  0.10238924E+06  0.10238924E+06  0.10238924E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 34.0533  0.99321426E+05  0.99321426E+05  0.99321426E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
 34.1064  0.98405533E+05  0.98405533E+05  0.98405533E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
 34.1595  0.10046151E+06  0.10046151E+06  0.10046151E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 34.2127  0.10575152E+06  0.10575152E+06  0.10575152E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 34.2658  0.11176701E+06  0.11176701E+06  0.11176701E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 34.3189  0.11609449E+06  0.11609449E+06  0.11609449E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 34.3720  0.11866747E+06  0.11866747E+06  0.11866747E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 34.4252  0.12047543E+06  0.12047543E+06  0.12047543E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 34.4783  0.12050113E+06  0.12050113E+06  0.12050113E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 34.5314  0.11848845E+06  0.11848845E+06  0.11848845E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 34.5845  0.11558511E+06  0.11558511E+06  0.11558511E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 34.6377  0.11318162E+06  0.11318162E+06  0.11318162E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 34.6908  0.11293466E+06  0.11293466E+06  0.11293466E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 34.7439  0.11548682E+06  0.11548682E+06  0.11548682E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 34.7970  0.12011217E+06  0.12011217E+06  0.12011217E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 34.8502  0.12523575E+06  0.12523575E+06  0.12523575E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 34.9033  0.13004275E+06  0.13004275E+06  0.13004275E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 34.9564  0.13313494E+06  0.13313494E+06  0.13313494E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 35.0095  0.13444621E+06  0.13444621E+06  0.13444621E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 35.0627  0.13391353E+06  0.13391353E+06  0.13391353E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 35.1158  0.13271999E+06  0.13271999E+06  0.13271999E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 35.1689  0.13086424E+06  0.13086424E+06  0.13086424E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
