#Kpoint-index:    1
      0.0000    -35.7171      0.6829
      0.0000    -35.6601      0.1395
      0.0000    -35.5125      0.1201
      0.0000    -35.4993      0.1710
      0.0000    -35.4446      0.0657
      0.0000    -35.4316      0.5424
      0.0000    -35.4286      0.2309
      0.0000    -35.4016      0.3558
      0.0000    -35.3949      0.1368
      0.0000    -35.3488      0.2078
      0.0000    -35.2496      0.1242
      0.0000    -12.7398      0.0634
      0.0000    -12.7217      0.2467
      0.0000    -12.6885      0.5260
      0.0000    -12.4996      0.8272
      0.0000    -12.4884      0.0941
      0.0000    -12.4701      0.0797
      0.0000     -6.1440      0.9107
      0.0000     -5.6058      0.0592
      0.0000     -5.2750      0.4503
      0.0000     -5.1762      0.1180
      0.0000     -4.9057      0.4006
      0.0000     -4.4545      0.8269
      0.0000     -3.9046      0.1193
      0.0000     -3.6357      0.4330
      0.0000     -3.6114      0.1308
      0.0000     -3.2892      0.2260
      0.0000     -2.2792      0.7590
      0.0000     -1.8691      0.0619
      0.0000     -1.7548      0.3670
      0.0000     -1.4734      0.3627
      0.0000     -1.2246      0.0818
      0.0000     -1.1005      0.6251
      0.0000     -1.0396      0.1393
      0.0000     -0.9265      0.1591
      0.0000     -0.4079      0.0982
      0.0000      0.7429      0.1234
      0.0000      1.7565      0.1683
      0.0000      1.7829      0.7068
      0.0000      2.2358      0.3425
      0.0000      2.2788      0.2968
      0.0000      2.3990      0.1317
      0.0000      2.5993      0.0714
      0.0000      3.0669      0.1986
      0.0000      3.4230      0.1088
      0.0000      3.6304      0.5891
      0.0000      3.6522      0.4819
      0.0000      3.7217      0.2784
      0.0000      3.9662      0.1007
      0.0000      5.6636      0.1383
      0.0000      5.6900      0.0798
#Kpoint-index:    2
      0.0438    -35.7170      0.6726
      0.0438    -35.6643      0.1094
      0.0438    -35.5122      0.1139
      0.0438    -35.4994      0.1561
      0.0438    -35.4964      0.0517
      0.0438    -35.4445      0.0636
      0.0438    -35.4325      0.5262
      0.0438    -35.4285      0.2389
      0.0438    -35.4017      0.2551
      0.0438    -35.4013      0.1006
      0.0438    -35.3947      0.1366
      0.0438    -35.3533      0.1365
      0.0438    -35.3458      0.0757
      0.0438    -35.2499      0.1207
      0.0438    -12.7448      0.0888
      0.0438    -12.6994      0.4177
      0.0438    -12.6762      0.2728
      0.0438    -12.5002      0.5150
      0.0438    -12.4953      0.3153
      0.0438    -12.4782      0.0791
      0.0438     -6.1378      0.9063
      0.0438     -5.5872      0.0553
      0.0438     -5.2705      0.4446
      0.0438     -5.1787      0.1138
      0.0438     -4.9034      0.3751
      0.0438     -4.4555      0.8128
      0.0438     -3.9455      0.0583
      0.0438     -3.6304      0.5406
      0.0438     -3.2941      0.2161
      0.0438     -3.0420      0.0543
      0.0438     -2.2847      0.6690
      0.0438     -2.2641      0.0634
      0.0438     -1.8725      0.0961
      0.0438     -1.7946      0.1379
      0.0438     -1.7361      0.2267
      0.0438     -1.5348      0.0993
      0.0438     -1.4841      0.2659
      0.0438     -1.2048      0.0802
      0.0438     -1.0940      0.4354
      0.0438     -1.0463      0.2346
      0.0438     -0.9900      0.1122
      0.0438     -0.9299      0.1447
      0.0438     -0.4068      0.1000
      0.0438      0.7160      0.0791
      0.0438      0.7690      0.0835
      0.0438      1.7371      0.0709
      0.0438      1.7593      0.0844
      0.0438      1.7751      0.0813
      0.0438      1.7875      0.6212
      0.0438      2.2015      0.0905
      0.0438      2.2568      0.2352
      0.0438      2.2738      0.3097
      0.0438      2.4069      0.1167
      0.0438      2.5918      0.0671
      0.0438      3.0865      0.1717
      0.0438      3.4045      0.0828
      0.0438      3.6197      0.6001
      0.0438      3.6551      0.6553
      0.0438      3.7333      0.1288
      0.0438      3.9275      0.0669
      0.0438      5.6694      0.1456
      0.0438      5.6928      0.0730
