#Kpoint-index:    1
      0.0000     -9.0765      1.0000
      0.0000     -4.7210      0.0000
      0.0000     -4.7210      0.0000
      0.0000     -4.7210      0.0000
      0.0000     -4.2521      0.0000
      0.0000     -4.2521      0.0000
      0.0000     -4.2521      0.0000
      0.0000     -2.4654      0.8776
      0.0000     -2.4654      0.8194
      0.0000     -2.4654      0.9932
      0.0000     -1.2935      1.0000
      0.0000     -1.2935      1.0000
      0.0000     -0.5767      0.0000
      0.0000     -0.5767      0.0000
      0.0000     -0.5767      0.0000
      0.0000     -0.4787      0.0000
      0.0000     -0.4787      0.0000
      0.0000     -0.4787      0.0000
      0.0000     -0.4787      0.0000
      0.0000     -0.4787      0.0000
      0.0000     -0.4787      0.0000
      0.0000      2.4574      0.0000
      0.0000      2.4574      0.0000
      0.0000      2.4574      0.0000
      0.0000      9.3047      0.0000
      0.0000      9.3047      0.0000
      0.0000      9.3047      0.0000
      0.0000     14.9220      0.0000
      0.0000     14.9220      0.0000
      0.0000     14.9220      0.0000
      0.0000     14.9220      0.0000
      0.0000     14.9220      0.0000
      0.0000     14.9220      0.0000
      0.0000     19.8738      0.0000
      0.0000     19.8738      0.0000
      0.0000     19.8738      0.0000
      0.0000     23.4612      0.0000
      0.0000     23.4612      0.0000
      0.0000     23.4612      0.0000
      0.0000     23.8489      0.8755
      0.0000     27.7662      0.9240
      0.0000     27.7662      0.9087
      0.0000     27.7662      0.8174
      0.0000     30.8866      0.9251
      0.0000     30.8866      0.8000
      0.0000     30.8866      0.9202
      0.0000     33.6832      0.9146
      0.0000     40.0975      0.9978
      0.0000     40.0975      0.9696
      0.0000     40.0975      0.9879
      0.0000     43.2982      1.0000
      0.0000     43.2982      1.0000
      0.0000     44.8035      0.0000
      0.0000     44.8035      0.0000
      0.0000     44.8035      0.0000
      0.0000     48.2040      0.9391
      0.0000     49.0078      0.0000
      0.0000     49.4322      0.0000
      0.0000     49.4341      0.0000
      0.0000     49.4342      0.0000
#Kpoint-index:    2
      0.0309     -9.0726      1.0000
      0.0309     -4.7205      0.0000
      0.0309     -4.7188      0.0000
      0.0309     -4.7188      0.0000
      0.0309     -4.2492      0.0000
      0.0309     -4.2491      0.0000
      0.0309     -4.2491      0.0000
      0.0309     -2.4668      0.8924
      0.0309     -2.4643      0.9304
      0.0309     -2.4643      0.8618
      0.0309     -1.2948      0.9999
      0.0309     -1.2930      1.0000
      0.0309     -0.5784      0.0000
      0.0309     -0.5784      0.0000
      0.0309     -0.5772      0.0000
      0.0309     -0.4862      0.0000
      0.0309     -0.4862      0.0000
      0.0309     -0.4784      0.0000
      0.0309     -0.4784      0.0000
      0.0309     -0.4765      0.0000
      0.0309     -0.4765      0.0000
      0.0309      2.4348      0.0000
      0.0309      2.4705      0.0000
      0.0309      2.4705      0.0000
      0.0309      9.3072      0.0000
      0.0309      9.3072      0.0000
      0.0309      9.3357      0.0000
      0.0309     14.8973      0.0000
      0.0309     14.8973      0.0000
      0.0309     14.9081      0.0000
      0.0309     14.9081      0.0000
      0.0309     14.9288      0.0000
      0.0309     14.9288      0.0000
      0.0309     19.9138      0.0000
      0.0309     19.9421      0.0000
      0.0309     19.9421      0.0000
      0.0309     23.4625      0.0000
      0.0309     23.4848      0.0000
      0.0309     23.4848      0.0000
      0.0309     23.8400      0.8665
      0.0309     27.7240      0.9611
      0.0309     27.7240      0.7564
      0.0309     27.7444      0.8689
      0.0309     30.9040      0.8941
      0.0309     30.9281      0.9488
      0.0309     30.9281      0.8740
      0.0309     33.7077      0.9302
      0.0309     39.9791      0.9807
      0.0309     40.1073      0.9797
      0.0309     40.1073      0.9934
      0.0309     43.2989      1.0000
      0.0309     43.4170      0.9992
      0.0309     44.7710      0.0000
      0.0309     44.7710      0.0000
      0.0309     44.8014      0.0000
      0.0309     48.1927      0.9548
      0.0309     49.2940      0.0000
      0.0309     49.3378      0.0000
      0.0309     49.6092      0.0000
      0.0309     49.7663      0.0007
#Kpoint-index:    3
      0.0618     -9.0608      1.0000
      0.0618     -4.7194      0.0000
      0.0618     -4.7127      0.0000
      0.0618     -4.7127      0.0000
      0.0618     -4.2457      0.0000
      0.0618     -4.2453      0.0000
      0.0618     -4.2453      0.0000
      0.0618     -2.4711      0.8880
      0.0618     -2.4610      0.8955
      0.0618     -2.4610      0.8956
      0.0618     -1.2987      0.9998
      0.0618     -1.2915      1.0000
      0.0618     -0.5835      0.0000
      0.0618     -0.5835      0.0000
      0.0618     -0.5789      0.0000
      0.0618     -0.5151      0.0000
      0.0618     -0.5151      0.0000
      0.0618     -0.4844      0.0000
      0.0618     -0.4844      0.0000
      0.0618     -0.4767      0.0000
      0.0618     -0.4767      0.0000
      0.0618      2.3679      0.0000
      0.0618      2.5091      0.0000
      0.0618      2.5091      0.0000
      0.0618      9.3100      0.0000
      0.0618      9.3100      0.0000
      0.0618      9.4230      0.0000
      0.0618     14.8210      0.0000
      0.0618     14.8210      0.0000
      0.0618     14.8646      0.0000
      0.0618     14.8646      0.0000
      0.0618     14.9469      0.0000
      0.0618     14.9469      0.0000
      0.0618     19.9159      0.0000
      0.0618     20.0297      0.0000
      0.0618     20.0297      0.0000
      0.0618     23.4665      0.0000
      0.0618     23.5549      0.0000
      0.0618     23.5549      0.0000
      0.0618     23.8136      0.8576
      0.0618     27.6035      0.9883
      0.0618     27.6035      0.6854
      0.0618     27.6802      0.8555
      0.0618     30.9561      0.9061
      0.0618     31.0465      0.9392
      0.0618     31.0465      0.9343
      0.0618     33.7792      0.9450
      0.0618     39.6673      0.9767
      0.0618     40.1368      0.9854
      0.0618     40.1368      0.9903
      0.0618     43.3011      1.0000
      0.0618     43.7300      0.9968
      0.0618     44.6719      0.0000
      0.0618     44.6719      0.0000
      0.0618     44.7951      0.0000
      0.0618     48.2106      0.9560
      0.0618     49.0753      0.0000
      0.0618     49.2033      0.0000
      0.0618     49.6421      0.0001
      0.0618     49.9542      0.0004
#Kpoint-index:    4
      0.0927     -9.0412      1.0000
      0.0927     -4.7177      0.0000
      0.0927     -4.7024      0.0000
      0.0927     -4.7024      0.0000
      0.0927     -4.2397      0.0000
      0.0927     -4.2388      0.0000
      0.0927     -4.2388      0.0000
      0.0927     -2.4781      0.8836
      0.0927     -2.4554      0.8488
      0.0927     -2.4554      0.9412
      0.0927     -1.3052      0.9994
      0.0927     -1.2889      1.0000
      0.0927     -0.5920      0.0000
      0.0927     -0.5920      0.0000
      0.0927     -0.5815      0.0000
      0.0927     -0.5613      0.0000
      0.0927     -0.5613      0.0000
      0.0927     -0.4943      0.0000
      0.0927     -0.4943      0.0000
      0.0927     -0.4768      0.0000
      0.0927     -0.4768      0.0000
      0.0927      2.2603      0.0000
      0.0927      2.5717      0.0000
      0.0927      2.5717      0.0000
      0.0927      9.3147      0.0000
      0.0927      9.3147      0.0000
      0.0927      9.5647      0.0000
      0.0927     14.6989      0.0000
      0.0927     14.6989      0.0000
      0.0927     14.7938      0.0000
      0.0927     14.7938      0.0000
      0.0927     14.9771      0.0000
      0.0927     14.9771      0.0000
      0.0927     19.9206      0.0000
      0.0927     20.1718      0.0000
      0.0927     20.1718      0.0000
      0.0927     23.4732      0.0000
      0.0927     23.6701      0.0000
      0.0927     23.6701      0.0000
      0.0927     23.7705      0.8492
      0.0927     27.4197      0.7252
      0.0927     27.4197      0.9131
      0.0927     27.5769      0.8438
      0.0927     31.0420      0.9174
      0.0927     31.2269      0.9187
      0.0927     31.2269      0.9928
      0.0927     33.8924      0.9585
      0.0927     39.2405      0.9729
      0.0927     40.1859      0.9982
      0.0927     40.1859      0.9797
      0.0927     43.3048      1.0000
      0.0927     44.1593      0.9932
      0.0927     44.5021      0.0000
      0.0927     44.5021      0.0000
      0.0927     44.7847      0.0000
      0.0927     48.2425      0.9572
      0.0927     48.7632      0.0000
      0.0927     48.9025      0.0001
      0.0927     49.1163      0.0000
      0.0927     50.3058      0.0001
#Kpoint-index:    5
      0.1236     -9.0138      1.0000
      0.1236     -4.7156      0.0000
      0.1236     -4.6882      0.0000
      0.1236     -4.6882      0.0000
      0.1236     -4.2314      0.0000
      0.1236     -4.2297      0.0000
      0.1236     -4.2297      0.0000
      0.1236     -2.4880      0.8792
      0.1236     -2.4477      0.9943
      0.1236     -2.4477      0.7948
      0.1236     -1.3143      0.9990
      0.1236     -1.2853      1.0000
      0.1236     -0.6230      0.0000
      0.1236     -0.6230      0.0000
      0.1236     -0.6038      0.0000
      0.1236     -0.6038      0.0000
      0.1236     -0.5853      0.0000
      0.1236     -0.5080      0.0000
      0.1236     -0.5080      0.0000
      0.1236     -0.4769      0.0000
      0.1236     -0.4769      0.0000
      0.1236      2.1171      0.0000
      0.1236      2.6563      0.0000
      0.1236      2.6563      0.0000
      0.1236      9.3213      0.0000
      0.1236      9.3213      0.0000
      0.1236      9.7560      0.0000
      0.1236     14.5377      0.0000
      0.1236     14.5377      0.0000
      0.1236     14.6982      0.0000
      0.1236     14.6982      0.0000
      0.1236     15.0194      0.0000
      0.1236     15.0194      0.0000
      0.1236     19.9278      0.0000
      0.1236     20.3617      0.0000
      0.1236     20.3617      0.0000
      0.1236     23.4827      0.0000
      0.1236     23.7120      0.8411
      0.1236     23.8278      0.0000
      0.1236     23.8278      0.0000
      0.1236     27.1890      0.8742
      0.1236     27.1890      0.7370
      0.1236     27.4394      0.8339
      0.1236     31.1604      0.9279
      0.1236     31.4529      0.9663
      0.1236     31.4529      0.9716
      0.1236     34.0384      0.9706
      0.1236     38.7580      0.9688
      0.1236     40.2546      0.9852
      0.1236     40.2546      0.9946
      0.1236     43.3098      1.0000
      0.1236     44.2582      0.0000
      0.1236     44.2582      0.0000
      0.1236     44.6460      0.9888
      0.1236     44.7702      0.0000
      0.1236     48.2914      0.9584
      0.1236     48.4678      0.0000
      0.1236     48.9290      0.0012
      0.1236     49.0367      0.0003
      0.1236     49.7345      0.0001
#Kpoint-index:    6
      0.1545     -8.9786      1.0000
      0.1545     -4.7131      0.0000
      0.1545     -4.6701      0.0000
      0.1545     -4.6701      0.0000
      0.1545     -4.2207      0.0000
      0.1545     -4.2178      0.0000
      0.1545     -4.2178      0.0000
      0.1545     -2.5006      0.8749
      0.1545     -2.4378      0.8997
      0.1545     -2.4378      0.8885
      0.1545     -1.3258      0.9984
      0.1545     -1.2808      1.0000
      0.1545     -0.6977      0.0000
      0.1545     -0.6977      0.0000
      0.1545     -0.6189      0.0000
      0.1545     -0.6189      0.0000
      0.1545     -0.5901      0.0000
      0.1545     -0.5256      0.0000
      0.1545     -0.5256      0.0000
      0.1545     -0.4771      0.0000
      0.1545     -0.4771      0.0000
      0.1545      1.9439      0.0000
      0.1545      2.7604      0.0000
      0.1545      2.7604      0.0000
      0.1545      9.3299      0.0000
      0.1545      9.3299      0.0000
      0.1545      9.9912      0.0000
      0.1545     14.3446      0.0000
      0.1545     14.3446      0.0000
      0.1545     14.5806      0.0000
      0.1545     14.5806      0.0000
      0.1545     15.0737      0.0000
      0.1545     15.0737      0.0000
      0.1545     19.9376      0.0000
      0.1545     20.5923      0.0000
      0.1545     20.5923      0.0000
      0.1545     23.4951      0.0000
      0.1545     23.6395      0.8337
      0.1545     24.0251      0.0000
      0.1545     24.0251      0.0000
      0.1545     26.9252      0.9638
      0.1545     26.9252      0.6270
      0.1545     27.2730      0.8260
      0.1545     31.3097      0.9374
      0.1545     31.7106      0.9965
      0.1545     31.7106      0.9593
      0.1545     34.2040      0.9812
      0.1545     38.2584      0.9644
      0.1545     40.3430      0.9855
      0.1545     40.3430      0.9961
      0.1545     43.3164      1.0000
      0.1545     43.9399      0.0000
      0.1545     43.9399      0.0000
      0.1545     44.7519      0.0000
      0.1545     45.1538      0.9832
      0.1545     48.2197      0.0000
      0.1545     48.3579      0.9395
      0.1545     48.5801      0.0889
      0.1545     48.9174      0.0004
      0.1545     49.3766      0.0000
#Kpoint-index:    7
      0.1854     -8.9357      1.0000
      0.1854     -4.7106      0.0000
      0.1854     -4.6481      0.0000
      0.1854     -4.6481      0.0000
      0.1854     -4.2077      0.0000
      0.1854     -4.2033      0.0000
      0.1854     -4.2033      0.0000
      0.1854     -2.5159      0.8706
      0.1854     -2.4256      0.9500
      0.1854     -2.4256      0.8375
      0.1854     -1.3398      0.9977
      0.1854     -1.2752      1.0000
      0.1854     -0.7829      0.0000
      0.1854     -0.7829      0.0000
      0.1854     -0.6372      0.0000
      0.1854     -0.6372      0.0000
      0.1854     -0.5959      0.0000
      0.1854     -0.5467      0.0000
      0.1854     -0.5467      0.0000
      0.1854     -0.4772      0.0000
      0.1854     -0.4772      0.0000
      0.1854      1.7467      0.0000
      0.1854      2.8818      0.0000
      0.1854      2.8818      0.0000
      0.1854      9.3404      0.0000
      0.1854      9.3404      0.0000
      0.1854     10.2645      0.0000
      0.1854     14.1263      0.0000
      0.1854     14.1263      0.0000
      0.1854     14.4442      0.0000
      0.1854     14.4442      0.0000
      0.1854     15.1398      0.0000
      0.1854     15.1398      0.0000
      0.1854     19.9500      0.0000
      0.1854     20.8568      0.0000
      0.1854     20.8568      0.0000
      0.1854     23.5105      0.0000
      0.1854     23.5549      0.8268
      0.1854     24.2587      0.0000
      0.1854     24.2587      0.0000
      0.1854     26.6386      0.7582
      0.1854     26.6386      0.8172
      0.1854     27.0833      0.8198
      0.1854     31.4882      0.9458
      0.1854     31.9899      0.9881
      0.1854     31.9899      0.9797
      0.1854     34.3691      0.9902
      0.1854     37.7731      0.9598
      0.1854     40.4509      0.9927
      0.1854     40.4509      0.9905
      0.1854     43.3244      1.0000
      0.1854     43.5529      0.0000
      0.1854     43.5529      0.0000
      0.1854     44.7300      0.0000
      0.1854     45.6569      0.9765
      0.1854     48.0289      0.0000
      0.1854     48.0294      0.0026
      0.1854     48.8020      0.0001
      0.1854     48.9252      0.0000
      0.1854     48.9263      0.0010
#Kpoint-index:    8
      0.2163     -8.8852      1.0000
      0.2163     -4.7085      0.0000
      0.2163     -4.6225      0.0000
      0.2163     -4.6225      0.0000
      0.2163     -4.1923      0.0000
      0.2163     -4.1862      0.0000
      0.2163     -4.1862      0.0000
      0.2163     -2.5338      0.8664
      0.2163     -2.4113      0.9267
      0.2163     -2.4113      0.8602
      0.2163     -1.3562      0.9968
      0.2163     -1.2687      1.0000
      0.2163     -0.8766      0.0000
      0.2163     -0.8766      0.0000
      0.2163     -0.6586      0.0000
      0.2163     -0.6586      0.0000
      0.2163     -0.6028      0.0000
      0.2163     -0.5714      0.0000
      0.2163     -0.5714      0.0000
      0.2163     -0.4772      0.0000
      0.2163     -0.4772      0.0000
      0.2163      1.5310      0.0000
      0.2163      3.0180      0.0000
      0.2163      3.0180      0.0000
      0.2163      9.3531      0.0000
      0.2163      9.3531      0.0000
      0.2163     10.5705      0.0000
      0.2163     13.8885      0.0000
      0.2163     13.8885      0.0000
      0.2163     14.2925      0.0000
      0.2163     14.2925      0.0000
      0.2163     15.2176      0.0000
      0.2163     15.2176      0.0000
      0.2163     19.9649      0.0000
      0.2163     21.1495      0.0000
      0.2163     21.1495      0.0000
      0.2163     23.4600      0.8206
      0.2163     23.5291      0.0000
      0.2163     24.5251      0.0000
      0.2163     24.5251      0.0000
      0.2163     26.3361      0.9054
      0.2163     26.3361      0.6581
      0.2163     26.8749      0.8153
      0.2163     31.6938      0.9533
      0.2163     32.2839      0.9916
      0.2163     32.2839      0.9846
      0.2163     34.5005      0.9971
      0.2163     37.3397      0.9555
      0.2163     40.5783      0.9902
      0.2163     40.5783      0.9943
      0.2163     43.1074      0.0000
      0.2163     43.1074      0.0000
      0.2163     43.3338      1.0000
      0.2163     44.7045      0.0000
      0.2163     46.1328      0.9688
      0.2163     47.8937      0.0000
      0.2163     47.8942      0.0000
      0.2163     48.4542      0.0001
      0.2163     48.4705      0.0000
      0.2163     48.5973      0.0013
#Kpoint-index:    9
      0.2472     -8.8270      1.0000
      0.2472     -4.7070      0.0000
      0.2472     -4.5929      0.0000
      0.2472     -4.5929      0.0000
      0.2472     -4.1747      0.0000
      0.2472     -4.1649      0.0000
      0.2472     -4.1649      0.0000
      0.2472     -2.5544      0.8623
      0.2472     -2.3948      0.8248
      0.2472     -2.3948      0.9616
      0.2472     -1.3749      0.9958
      0.2472     -1.2612      1.0000
      0.2472     -0.9759      0.0000
      0.2472     -0.9759      0.0000
      0.2472     -0.6806      0.0000
      0.2472     -0.6806      0.0000
      0.2472     -0.6106      0.0000
      0.2472     -0.5995      0.0000
      0.2472     -0.5995      0.0000
      0.2472     -0.4771      0.0000
      0.2472     -0.4771      0.0000
      0.2472      1.3020      0.0000
      0.2472      3.1676      0.0000
      0.2472      3.1676      0.0000
      0.2472      9.3720      0.0000
      0.2472      9.3720      0.0000
      0.2472     10.9046      0.0000
      0.2472     13.6453      0.0000
      0.2472     13.6453      0.0000
      0.2472     14.1285      0.0000
      0.2472     14.1285      0.0000
      0.2472     15.3069      0.0000
      0.2472     15.3069      0.0000
      0.2472     19.9825      0.0000
      0.2472     21.4815      0.0000
      0.2472     21.4815      0.0000
      0.2472     23.3566      0.8150
      0.2472     23.5512      0.0000
      0.2472     24.8217      0.0000
      0.2472     24.8217      0.0000
      0.2472     26.0228      0.6877
      0.2472     26.0228      0.8667
      0.2472     26.6520      0.8120
      0.2472     31.9248      0.9598
      0.2472     32.5877      0.9979
      0.2472     32.5877      0.9841
      0.2472     34.5436      1.0000
      0.2472     37.0140      0.9536
      0.2472     40.7250      0.9913
      0.2472     40.7250      0.9944
