  #energy          xx             yy              zz              xy              yz              zx
  0.20610000E+01  0.29314637E+00  0.29314637E+00  0.29314637E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.20747000E+01  0.29432198E+00  0.29432198E+00  0.29432198E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.20884000E+01  0.29541896E+00  0.29541896E+00  0.29541896E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.21022000E+01  0.29641880E+00  0.29641880E+00  0.29641880E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.21159000E+01  0.29726542E+00  0.29726542E+00  0.29726542E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.21297000E+01  0.29793344E+00  0.29793344E+00  0.29793344E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.21434000E+01  0.29836895E+00  0.29836895E+00  0.29836895E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.21572000E+01  0.29854214E+00  0.29854214E+00  0.29854214E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.21709000E+01  0.29841312E+00  0.29841312E+00  0.29841312E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.21847000E+01  0.29796992E+00  0.29796992E+00  0.29796992E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.21984000E+01  0.29721930E+00  0.29721930E+00  0.29721930E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.22122000E+01  0.29620929E+00  0.29620929E+00  0.29620929E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.22259000E+01  0.29502538E+00  0.29502538E+00  0.29502538E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.22397000E+01  0.29379140E+00  0.29379140E+00  0.29379140E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.22534000E+01  0.29264116E+00  0.29264116E+00  0.29264116E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.22672000E+01  0.29171357E+00  0.29171357E+00  0.29171357E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.22809000E+01  0.29109073E+00  0.29109073E+00  0.29109073E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.22946000E+01  0.29084610E+00  0.29084610E+00  0.29084610E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.23084000E+01  0.29101901E+00  0.29101901E+00  0.29101901E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.23221000E+01  0.29155452E+00  0.29155452E+00  0.29155452E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.23359000E+01  0.29243739E+00  0.29243739E+00  0.29243739E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.23496000E+01  0.29358223E+00  0.29358223E+00  0.29358223E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.23634000E+01  0.29497012E+00  0.29497012E+00  0.29497012E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.23771000E+01  0.29651564E+00  0.29651564E+00  0.29651564E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.23909000E+01  0.29821558E+00  0.29821558E+00  0.29821558E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.24046000E+01  0.29999560E+00  0.29999560E+00  0.29999560E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.24184000E+01  0.30186869E+00  0.30186869E+00  0.30186869E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.24321000E+01  0.30376850E+00  0.30376850E+00  0.30376850E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.24459000E+01  0.30571541E+00  0.30571541E+00  0.30571541E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.24596000E+01  0.30763870E+00  0.30763870E+00  0.30763870E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.24733000E+01  0.30954745E+00  0.30954745E+00  0.30954745E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.24871000E+01  0.31144918E+00  0.31144918E+00  0.31144918E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.25008000E+01  0.31327100E+00  0.31327100E+00  0.31327100E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.25146000E+01  0.31503300E+00  0.31503300E+00  0.31503300E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.25283000E+01  0.31666964E+00  0.31666964E+00  0.31666964E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.25421000E+01  0.31820336E+00  0.31820336E+00  0.31820336E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.25558000E+01  0.31957449E+00  0.31957449E+00  0.31957449E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.25696000E+01  0.32081344E+00  0.32081344E+00  0.32081344E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.25833000E+01  0.32187299E+00  0.32187299E+00  0.32187299E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.25971000E+01  0.32279886E+00  0.32279886E+00  0.32279886E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.26108000E+01  0.32356143E+00  0.32356143E+00  0.32356143E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
