  #energy          xx             yy              zz              xy              yz              zx
  0.26795000E+01  0.15554635E-01  0.15554635E-01  0.15554635E-01             NaN             NaN             NaN
  0.26933000E+01  0.15533858E-01  0.15533858E-01  0.15533858E-01             NaN             NaN             NaN
  0.27070000E+01  0.15504565E-01  0.15504565E-01  0.15504565E-01             NaN             NaN             NaN
  0.27208000E+01  0.15487243E-01  0.15487243E-01  0.15487243E-01             NaN             NaN             NaN
  0.27345000E+01  0.15511423E-01  0.15511423E-01  0.15511423E-01             NaN             NaN             NaN
  0.27483000E+01  0.15572877E-01  0.15572877E-01  0.15572877E-01             NaN             NaN             NaN
  0.27620000E+01  0.15673677E-01  0.15673677E-01  0.15673677E-01             NaN             NaN             NaN
  0.27758000E+01  0.15783636E-01  0.15783636E-01  0.15783636E-01             NaN             NaN             NaN
  0.27895000E+01  0.15891757E-01  0.15891757E-01  0.15891757E-01             NaN             NaN             NaN
  0.28033000E+01  0.15965503E-01  0.15965503E-01  0.15965503E-01             NaN             NaN             NaN
  0.28170000E+01  0.16007822E-01  0.16007822E-01  0.16007822E-01             NaN             NaN             NaN
  0.28308000E+01  0.16008224E-01  0.16008224E-01  0.16008224E-01             NaN             NaN             NaN
  0.28445000E+01  0.16002212E-01  0.16002212E-01  0.16002212E-01             NaN             NaN             NaN
  0.28582000E+01  0.16008417E-01  0.16008417E-01  0.16008417E-01             NaN             NaN             NaN
  0.28720000E+01  0.16051263E-01  0.16051263E-01  0.16051263E-01             NaN             NaN             NaN
  0.28857000E+01  0.16185472E-01  0.16185472E-01  0.16185472E-01             NaN             NaN             NaN
  0.28995000E+01  0.16425318E-01  0.16425318E-01  0.16425318E-01             NaN             NaN             NaN
  0.29132000E+01  0.16813116E-01  0.16813116E-01  0.16813116E-01             NaN             NaN             NaN
  0.29270000E+01  0.17346747E-01  0.17346747E-01  0.17346747E-01             NaN             NaN             NaN
  0.29407000E+01  0.18056059E-01  0.18056059E-01  0.18056059E-01             NaN             NaN             NaN
  0.29545000E+01  0.18922645E-01  0.18922645E-01  0.18922645E-01             NaN             NaN             NaN
  0.29682000E+01  0.19967294E-01  0.19967294E-01  0.19967294E-01             NaN             NaN             NaN
  0.29820000E+01  0.21157344E-01  0.21157344E-01  0.21157344E-01             NaN             NaN             NaN
  0.29957000E+01  0.22506328E-01  0.22506328E-01  0.22506328E-01             NaN             NaN             NaN
  0.30095000E+01  0.23967445E-01  0.23967445E-01  0.23967445E-01             NaN             NaN             NaN
  0.30232000E+01  0.25547075E-01  0.25547075E-01  0.25547075E-01             NaN             NaN             NaN
  0.30370000E+01  0.27186203E-01  0.27186203E-01  0.27186203E-01             NaN             NaN             NaN
  0.30507000E+01  0.28899624E-01  0.28899624E-01  0.28899624E-01             NaN             NaN             NaN
  0.30644000E+01  0.30630890E-01  0.30630890E-01  0.30630890E-01             NaN             NaN             NaN
  0.30782000E+01  0.32317637E-01  0.32317637E-01  0.32317637E-01             NaN             NaN             NaN
  0.30919000E+01  0.33978608E-01  0.33978608E-01  0.33978608E-01             NaN             NaN             NaN
  0.31057000E+01  0.35531968E-01  0.35531968E-01  0.35531968E-01             NaN             NaN             NaN
  0.31194000E+01  0.36986462E-01  0.36986462E-01  0.36986462E-01             NaN             NaN             NaN
  0.31332000E+01  0.38242900E-01  0.38242900E-01  0.38242900E-01             NaN             NaN             NaN
  0.31469000E+01  0.39323270E-01  0.39323270E-01  0.39323270E-01             NaN             NaN             NaN
  0.31607000E+01  0.40137321E-01  0.40137321E-01  0.40137321E-01             NaN             NaN             NaN
  0.31744000E+01  0.40758498E-01  0.40758498E-01  0.40758498E-01             NaN             NaN             NaN
  0.31882000E+01  0.41135327E-01  0.41135327E-01  0.41135327E-01             NaN             NaN             NaN
  0.32019000E+01  0.41396076E-01  0.41396076E-01  0.41396076E-01             NaN             NaN             NaN
  0.32157000E+01  0.41503204E-01  0.41503204E-01  0.41503204E-01             NaN             NaN             NaN
  0.32294000E+01  0.41591220E-01  0.41591220E-01  0.41591220E-01             NaN             NaN             NaN
  0.32432000E+01  0.41595827E-01  0.41595827E-01  0.41595827E-01             NaN             NaN             NaN
  0.32569000E+01  0.41643919E-01  0.41643919E-01  0.41643919E-01             NaN             NaN             NaN
  0.32706000E+01  0.41677077E-01  0.41677077E-01  0.41677077E-01             NaN             NaN             NaN
  0.32844000E+01  0.41628447E-01  0.41628447E-01  0.41628447E-01             NaN             NaN             NaN
