#K-Path  Band-1   Band-2   Band-3   Band-4      ...   Band-n
  1.57  -19.454   -7.547   -3.207   -3.126    3.273    4.428    5.171    8.343    8.347    8.502    9.619   11.263   12.486   14.590   16.428   22.589   22.758   25.510   27.626   27.813   30.033   32.085   32.657   33.289   33.581   35.014   35.319   35.337   35.361   35.899   36.047   36.235   36.696   37.460   37.706   37.774
  1.61  -19.477   -7.575   -3.110   -3.075    3.241    4.396    5.139    8.312    8.333    8.403    9.586   11.347   12.443   14.561   16.397   22.511   22.748   25.480   27.914   27.983   30.277   31.802   32.234   34.003   34.245   35.474   35.626   35.670   35.794   36.120   36.403   36.625   36.662   37.232   37.440   37.490
  1.66  -19.491   -7.591   -3.052   -3.044    3.222    4.377    5.120    8.293    8.324    8.342    9.567   11.396   12.418   14.544   16.378   22.464   22.741   25.462   28.085   28.099   30.592   31.616   31.799   34.695   34.841   35.444   35.678   35.778   36.240   36.359   36.609   36.781   37.046   37.236   37.243   37.540
  1.70  -19.496   -7.596   -3.034   -3.033    3.216    4.371    5.113    8.287    8.320    8.321    9.560   11.410   12.409   14.540   16.372   22.448   22.741   25.456   28.140   28.140   30.802   31.551   31.551   35.154   35.154   35.427   35.656   35.656   36.087   36.505   36.512   36.733   37.614   37.615   37.644   37.658
  1.70  -19.496   -7.596   -3.034   -3.033    3.216    4.371    5.113    8.287    8.320    8.321    9.560   11.410   12.409   14.540   16.372   22.448   22.741   25.456   28.140   28.140   30.802   31.551   31.551   35.154   35.154   35.427   35.656   35.656   36.087   36.505   36.512   36.733   37.614   37.615   37.643   37.654
  1.74  -19.491   -7.591   -3.053   -3.044    3.222    4.377    5.120    8.293    8.324    8.340    9.567   11.394   12.418   14.545   16.378   22.464   22.741   25.462   28.085   28.096   30.588   31.617   31.805   34.654   34.890   35.444   35.539   35.928   36.231   36.310   36.617   36.799   37.053   37.235   37.337   37.372
  1.78  -19.477   -7.574   -3.113   -3.076    3.242    4.397    5.139    8.312    8.333    8.404    9.587   11.346   12.444   14.562   16.397   22.513   22.749   25.481   27.931   27.954   30.271   31.806   32.248   33.869   34.483   35.187   35.427   35.693   35.870   36.352   36.654   36.813   36.910   36.918   36.950   37.079
  1.82  -19.452   -7.545   -3.213   -3.127    3.275    4.430    5.172    8.344    8.344    8.508    9.621   11.260   12.488   14.591   16.430   22.593   22.759   25.512   27.704   27.704   30.037   32.090   32.679   33.047   34.068   34.763   34.818   35.084   35.647   36.326   36.500   36.605   36.641   36.692   36.882   37.468
  1.86  -19.419   -7.505   -3.349   -3.199    3.321    4.476    5.218    8.357    8.389    8.652    9.668   11.141   12.551   14.632   16.475   22.702   22.771   25.555   27.357   27.431   29.914   32.220   32.441   33.009   33.659   34.076   34.123   34.488   35.648   35.923   36.096   36.240   36.548   36.729   37.356   37.701
  1.91  -19.375   -7.454   -3.519   -3.287    3.380    4.534    5.278    8.368    8.447    8.834    9.728   10.993   12.634   14.684   16.532   22.781   22.838   25.611   26.946   27.131   29.882   31.398   32.835   32.968   33.260   33.308   33.583   34.075   35.495   35.520   35.711   35.863   36.686   36.778   37.347   37.472
  1.95  -19.323   -7.391   -3.722   -3.390    3.452    4.606    5.350    8.378    8.517    9.052    9.801   10.816   12.738   14.748   16.603   22.785   22.998   25.680   26.508   26.818   29.909   30.586   32.312   32.482   32.873   33.250   33.594   33.693   35.128   35.265   35.356   35.488   36.462   36.661   36.840   37.490
  1.99  -19.260   -7.316   -3.953   -3.506    3.537    4.692    5.435    8.384    8.599    9.304    9.887   10.611   12.864   14.822   16.686   22.774   23.177   25.762   26.073   26.499   29.786   29.965   31.558   31.664   32.498   33.326   33.611   33.645   34.749   34.986   35.062   35.113   35.923   35.927   36.909   38.020
  2.03  -19.188   -7.231   -4.209   -3.633    3.635    4.790    5.534    8.381    8.695    9.587    9.986   10.380   13.011   14.908   16.781   22.738   23.367   25.666   25.858   26.180   29.003   29.999   30.839   30.858   32.135   32.970   33.555   33.906   34.382   34.573   34.722   34.937   35.211   35.521   36.989   38.338
  2.07  -19.106   -7.134   -4.489   -3.770    3.746    4.901    5.646    8.372    8.802    9.899   10.097   10.127   13.177   15.004   16.889   22.663   23.562   25.309   25.865   25.968   28.240   29.775   30.068   30.385   31.785   32.624   33.442   33.864   34.011   34.029   34.225   34.618   35.142   35.324   37.079   37.993
  2.12  -19.015   -7.026   -4.789   -3.913    3.871    5.025    5.771    8.355    8.921    9.852   10.220   10.239   13.363   15.110   17.009   22.534   23.750   25.019   25.556   26.090   27.505   29.144   29.296   30.330   31.447   32.286   33.236   33.465   33.569   33.633   33.688   34.212   35.233   35.556   37.180   37.657
  2.16  -18.915   -6.907   -5.105   -4.061    4.008    5.162    5.909    8.329    9.048    9.561   10.356   10.603   13.567   15.226   17.142   22.341   23.912   24.804   25.256   26.217   26.816   28.446   28.547   30.310   31.122   31.949   32.713   32.880   33.257   33.351   33.360   33.876   35.181   36.017   37.289   37.333
  2.20  -18.805   -6.777   -5.437   -4.212    4.159    5.312    6.060    8.295    9.133    9.304   10.504   10.987   13.784   15.352   17.286   22.087   24.006   24.656   24.964   26.102   26.442   27.759   27.833   30.214   30.809   31.590   32.158   32.227   33.046   33.061   33.160   33.565   35.139   36.427   37.020   37.399
  2.24  -18.685   -6.636   -5.780   -4.366    4.322    5.474    6.224    8.257    8.881    9.383   10.665   11.397   14.014   15.486   17.442   21.787   23.970   24.552   24.682   25.605   26.551   27.109   27.193   29.997   30.510   31.145   31.684   31.686   32.745   32.775   33.106   33.272   35.097   36.632   36.721   37.306
  2.28  -18.557   -6.485   -6.134   -4.519    4.499    5.649    6.401    8.211    8.542    9.547   10.838   11.821   14.251   15.628   17.610   21.456   23.708   24.411   24.452   25.228   26.431   26.520   26.914   29.645   30.223   30.576   31.302   31.312   32.457   32.497   32.994   33.078   35.050   36.432   36.573   36.935
  2.33  -18.419   -6.496   -6.323   -4.671    4.689    5.835    6.591    8.161    8.186    9.728   11.024   12.258   14.495   15.777   17.790   21.108   23.243   24.151   24.297   24.880   26.033   26.083   27.062   29.192   29.948   29.962   31.002   31.019   32.181   32.229   32.728   33.052   35.001   36.156   36.393   36.506
  2.37  -18.271   -6.864   -6.151   -4.821    4.891    6.033    6.794    7.819    8.108    9.922   11.223   12.711   14.739   15.930   17.981   20.753   22.677   23.902   24.025   24.405   25.696   25.919   27.264   28.696   29.360   29.687   30.741   30.767   31.919   31.973   32.475   32.994   34.936   35.892   35.903   36.110
  2.41  -18.115   -7.236   -5.969   -4.968    5.107    6.238    7.009    7.450    8.054   10.130   11.433   13.175   14.976   16.087   18.184   20.397   22.076   23.626   23.666   23.830   25.502   25.875   27.456   28.206   28.814   29.438   30.505   30.532   31.671   31.729   32.234   32.879   34.819   35.280   35.639   35.839
  2.45  -17.949   -7.612   -5.778   -5.110    5.335    6.435    7.094    7.234    8.000   10.349   11.657   13.646   15.209   16.243   18.396   20.045   21.472   23.148   23.222   23.441   25.376   25.849   27.559   27.763   28.413   29.201   30.290   30.303   31.435   31.498   32.003   32.687   34.617   34.667   35.398   35.741
  2.49  -17.775   -7.989   -5.577   -5.248    5.576    6.487    6.890    7.467    7.952   10.580   11.892   14.128   15.421   16.394   18.619   19.699   20.880   22.613   22.645   23.229   25.236   25.773   27.411   27.424   28.330   28.977   30.073   30.096   31.212   31.279   31.782   32.422   34.071   34.370   35.170   35.532
  2.54  -17.591   -8.368   -5.379   -5.367    5.830    6.192    7.041    7.682    7.935   10.823   12.140   14.616   15.602   16.533   18.851   19.361   20.310   22.018   22.146   23.029   25.020   25.587   27.183   27.187   28.464   28.766   29.840   29.929   31.002   31.073   31.567   32.102   33.498   34.129   34.953   35.333
  2.58  -17.399   -8.747   -5.507   -5.149    5.812    6.096    7.286    7.760    8.070   11.076   12.401   15.105   15.735   16.648   19.035   19.087   19.773   21.449   21.671   22.841   24.714   25.268   27.012   27.094   28.566   28.634   29.600   29.797   30.805   30.881   31.355   31.755   32.957   33.908   34.746   35.145
  2.62  -17.198   -9.124   -5.625   -4.923    5.422    6.375    7.557    7.732    8.326   11.342   12.673   15.599   15.809   16.725   18.733   19.199   19.402   20.924   21.232   22.666   24.342   24.860   26.921   27.099   28.380   28.768   29.355   29.724   30.621   30.701   31.140   31.406   32.463   33.711   34.551   34.970
  2.66  -16.988   -9.499   -5.737   -4.690    5.029    6.665    7.689    7.845    8.614   11.617   12.958   15.796   16.088   16.734   18.468   18.773   19.606   20.466   20.839   22.504   23.941   24.408   26.871   27.156   28.206   28.821   29.105   29.729   30.450   30.535   30.907   31.079   32.040   33.531   34.366   34.806
  2.70  -16.770   -9.872   -5.840   -4.452    4.638    6.964    7.647    8.146    8.919   11.903   13.254   15.680   16.572   16.646   18.260   18.335   19.798   20.146   20.500   22.354   23.540   23.949   26.826   27.222   28.044   28.788   28.866   29.791   30.293   30.382   30.646   30.790   31.721   33.366   34.192   34.656
  2.75  -16.544  -10.241   -5.936   -4.209    4.253    7.262    7.621    8.461    9.238   12.197   13.562   15.456   16.449   17.048   17.900   18.111   19.694   20.221   20.225   22.218   23.162   23.508   26.775   27.245   27.895   28.667   28.699   29.828   30.148   30.242   30.385   30.549   31.536   33.212   34.028   34.518
  2.79  -16.310  -10.605   -6.024   -3.963    3.876    7.465    7.707    8.788    9.571   12.499   13.880   15.144   16.158   17.452   17.507   17.993   19.513   20.002   20.472   22.094   22.825   23.105   26.710   27.173   27.757   28.555   28.582   29.703   30.016   30.115   30.232   30.362   31.492   33.068   33.873   34.393
  2.83  -16.069  -10.964   -6.103   -3.716    3.509    7.474    8.001    9.127    9.918   12.808   14.207   14.768   15.803   16.984   17.870   17.947   19.372   19.838   20.731   21.983   22.546   22.761   26.617   26.982   27.631   28.451   28.546   29.428   29.896   30.002   30.180   30.232   31.575   32.929   33.728   34.281
  2.87  -15.821  -11.317   -6.173   -3.472    3.157    7.449    8.346    9.479   10.277   13.118   14.322   14.572   15.412   16.500   17.720   18.364   19.239   19.714   20.976   21.886   22.339   22.502   26.493   26.705   27.518   28.309   28.604   29.132   29.790   29.902   30.135   30.164   31.755   32.794   33.592   34.182
  2.91  -15.567  -11.662   -6.233   -3.234    2.825    7.422    8.709    9.841   10.649   13.422   13.889   14.910   15.011   16.009   17.535   18.751   19.077   19.612   21.185   21.801   22.214   22.360   26.342   26.387   27.417   28.162   28.680   28.871   29.697   29.815   30.079   30.161   32.001   32.660   33.466   34.096
  2.96  -15.308  -11.999   -6.285   -3.007    2.519    7.397    9.087   10.215   11.034   13.433   13.688   14.638   15.268   15.519   17.318   18.864   19.095   19.519   21.335   21.729   22.170   22.354   26.058   26.156   27.329   28.015   28.661   28.745   29.617   29.742   30.021   30.223   32.288   32.525   33.353   34.023
