  #energy          xx             yy              zz              xy              yz              zx
   1.644      0.4750E-01      0.4750E-01      0.4750E-01      0.0000E+00      0.0000E+00      0.0000E+00
   1.647      0.4768E-01      0.4768E-01      0.4768E-01      0.0000E+00      0.0000E+00      0.0000E+00
   1.651      0.4785E-01      0.4785E-01      0.4785E-01      0.0000E+00      0.0000E+00      0.0000E+00
   1.654      0.4802E-01      0.4802E-01      0.4802E-01      0.0000E+00      0.0000E+00      0.0000E+00
   1.657      0.4819E-01      0.4819E-01      0.4819E-01      0.0000E+00      0.0000E+00      0.0000E+00
   1.661      0.4837E-01      0.4837E-01      0.4837E-01      0.0000E+00      0.0000E+00      0.0000E+00
   1.664      0.4854E-01      0.4854E-01      0.4854E-01      0.0000E+00      0.0000E+00      0.0000E+00
   1.667      0.4872E-01      0.4872E-01      0.4872E-01      0.0000E+00      0.0000E+00      0.0000E+00
   1.671      0.4890E-01      0.4890E-01      0.4890E-01      0.0000E+00      0.0000E+00      0.0000E+00
   1.674      0.4908E-01      0.4908E-01      0.4908E-01      0.0000E+00      0.0000E+00      0.0000E+00
   1.677      0.4925E-01      0.4925E-01      0.4925E-01      0.0000E+00      0.0000E+00      0.0000E+00
   1.681      0.4944E-01      0.4944E-01      0.4944E-01      0.0000E+00      0.0000E+00      0.0000E+00
   1.684      0.4962E-01      0.4962E-01      0.4962E-01      0.0000E+00      0.0000E+00      0.0000E+00
   1.687      0.4979E-01      0.4979E-01      0.4979E-01      0.0000E+00      0.0000E+00      0.0000E+00
   1.691      0.4997E-01      0.4997E-01      0.4997E-01      0.0000E+00      0.0000E+00      0.0000E+00
   1.694      0.5016E-01      0.5016E-01      0.5016E-01      0.0000E+00      0.0000E+00      0.0000E+00
   1.697      0.5034E-01      0.5034E-01      0.5034E-01      0.0000E+00      0.0000E+00      0.0000E+00
   1.701      0.5052E-01      0.5052E-01      0.5052E-01      0.0000E+00      0.0000E+00      0.0000E+00
   1.704      0.5072E-01      0.5072E-01      0.5072E-01      0.0000E+00      0.0000E+00      0.0000E+00
   1.707      0.5090E-01      0.5090E-01      0.5090E-01      0.0000E+00      0.0000E+00      0.0000E+00
   1.711      0.5108E-01      0.5108E-01      0.5108E-01      0.0000E+00      0.0000E+00      0.0000E+00
   1.714      0.5127E-01      0.5127E-01      0.5127E-01      0.0000E+00      0.0000E+00      0.0000E+00
   1.717      0.5146E-01      0.5146E-01      0.5146E-01      0.0000E+00      0.0000E+00      0.0000E+00
   1.721      0.5165E-01      0.5165E-01      0.5165E-01      0.0000E+00      0.0000E+00      0.0000E+00
   1.724      0.5183E-01      0.5183E-01      0.5183E-01      0.0000E+00      0.0000E+00      0.0000E+00
   1.727      0.5202E-01      0.5202E-01      0.5202E-01      0.0000E+00      0.0000E+00      0.0000E+00
   1.731      0.5222E-01      0.5222E-01      0.5222E-01      0.0000E+00      0.0000E+00      0.0000E+00
   1.734      0.5241E-01      0.5241E-01      0.5241E-01      0.0000E+00      0.0000E+00      0.0000E+00
   1.737      0.5260E-01      0.5260E-01      0.5260E-01      0.0000E+00      0.0000E+00      0.0000E+00
   1.741      0.5279E-01      0.5279E-01      0.5279E-01      0.0000E+00      0.0000E+00      0.0000E+00
   1.744      0.5299E-01      0.5299E-01      0.5299E-01      0.0000E+00      0.0000E+00      0.0000E+00
   1.747      0.5318E-01      0.5318E-01      0.5318E-01      0.0000E+00      0.0000E+00      0.0000E+00
   1.751      0.5338E-01      0.5338E-01      0.5338E-01      0.0000E+00      0.0000E+00      0.0000E+00
   1.754      0.5357E-01      0.5357E-01      0.5357E-01      0.0000E+00      0.0000E+00      0.0000E+00
   1.757      0.5378E-01      0.5378E-01      0.5378E-01      0.0000E+00      0.0000E+00      0.0000E+00
   1.761      0.5397E-01      0.5397E-01      0.5397E-01      0.0000E+00      0.0000E+00      0.0000E+00
   1.764      0.5417E-01      0.5417E-01      0.5417E-01      0.0000E+00      0.0000E+00      0.0000E+00
   1.767      0.5437E-01      0.5437E-01      0.5437E-01      0.0000E+00      0.0000E+00      0.0000E+00
   1.771      0.5458E-01      0.5458E-01      0.5458E-01      0.0000E+00      0.0000E+00      0.0000E+00
   1.774      0.5478E-01      0.5478E-01      0.5478E-01      0.0000E+00      0.0000E+00      0.0000E+00
   1.777      0.5498E-01      0.5498E-01      0.5498E-01      0.0000E+00      0.0000E+00      0.0000E+00
   1.781      0.5518E-01      0.5518E-01      0.5518E-01      0.0000E+00      0.0000E+00      0.0000E+00
   1.784      0.5538E-01      0.5538E-01      0.5538E-01      0.0000E+00      0.0000E+00      0.0000E+00
   1.787      0.5559E-01      0.5559E-01      0.5559E-01      0.0000E+00      0.0000E+00      0.0000E+00
   1.791      0.5580E-01      0.5580E-01      0.5580E-01      0.0000E+00      0.0000E+00      0.0000E+00
   1.794      0.5600E-01      0.5600E-01      0.5600E-01      0.0000E+00      0.0000E+00      0.0000E+00
   1.797      0.5621E-01      0.5621E-01      0.5621E-01      0.0000E+00      0.0000E+00      0.0000E+00
   1.801      0.5642E-01      0.5642E-01      0.5642E-01      0.0000E+00      0.0000E+00      0.0000E+00
   1.804      0.5664E-01      0.5664E-01      0.5664E-01      0.0000E+00      0.0000E+00      0.0000E+00
   1.807      0.5685E-01      0.5685E-01      0.5685E-01      0.0000E+00      0.0000E+00      0.0000E+00
   1.811      0.5706E-01      0.5706E-01      0.5706E-01      0.0000E+00      0.0000E+00      0.0000E+00
   1.814      0.5727E-01      0.5727E-01      0.5727E-01      0.0000E+00      0.0000E+00      0.0000E+00
   1.817      0.5748E-01      0.5748E-01      0.5748E-01      0.0000E+00      0.0000E+00      0.0000E+00
   1.821      0.5769E-01      0.5769E-01      0.5769E-01      0.0000E+00      0.0000E+00      0.0000E+00
   1.824      0.5792E-01      0.5792E-01      0.5792E-01      0.0000E+00      0.0000E+00      0.0000E+00
   1.827      0.5813E-01      0.5813E-01      0.5813E-01      0.0000E+00      0.0000E+00      0.0000E+00
   1.831      0.5835E-01      0.5835E-01      0.5835E-01      0.0000E+00      0.0000E+00      0.0000E+00
   1.834      0.5857E-01      0.5857E-01      0.5857E-01      0.0000E+00      0.0000E+00      0.0000E+00
   1.837      0.5879E-01      0.5879E-01      0.5879E-01      0.0000E+00      0.0000E+00      0.0000E+00
   1.841      0.5900E-01      0.5900E-01      0.5900E-01      0.0000E+00      0.0000E+00      0.0000E+00
   1.844      0.5924E-01      0.5924E-01      0.5924E-01      0.0000E+00      0.0000E+00      0.0000E+00
   1.847      0.5946E-01      0.5946E-01      0.5946E-01      0.0000E+00      0.0000E+00      0.0000E+00
   1.851      0.5968E-01      0.5968E-01      0.5968E-01      0.0000E+00      0.0000E+00      0.0000E+00
   1.854      0.5990E-01      0.5990E-01      0.5990E-01      0.0000E+00      0.0000E+00      0.0000E+00
   1.857      0.6013E-01      0.6013E-01      0.6013E-01      0.0000E+00      0.0000E+00      0.0000E+00
   1.861      0.6036E-01      0.6036E-01      0.6036E-01      0.0000E+00      0.0000E+00      0.0000E+00
   1.864      0.6058E-01      0.6058E-01      0.6058E-01      0.0000E+00      0.0000E+00      0.0000E+00
   1.867      0.6081E-01      0.6081E-01      0.6081E-01      0.0000E+00      0.0000E+00      0.0000E+00
   1.871      0.6104E-01      0.6104E-01      0.6104E-01      0.0000E+00      0.0000E+00      0.0000E+00
   1.874      0.6127E-01      0.6127E-01      0.6127E-01      0.0000E+00      0.0000E+00      0.0000E+00
   1.877      0.6150E-01      0.6150E-01      0.6150E-01      0.0000E+00      0.0000E+00      0.0000E+00
   1.881      0.6175E-01      0.6175E-01      0.6175E-01      0.0000E+00      0.0000E+00      0.0000E+00
   1.884      0.6198E-01      0.6198E-01      0.6198E-01      0.0000E+00      0.0000E+00      0.0000E+00
   1.887      0.6222E-01      0.6222E-01      0.6222E-01      0.0000E+00      0.0000E+00      0.0000E+00
   1.891      0.6245E-01      0.6245E-01      0.6245E-01      0.0000E+00      0.0000E+00      0.0000E+00
   1.894      0.6269E-01      0.6269E-01      0.6269E-01      0.0000E+00      0.0000E+00      0.0000E+00
   1.897      0.6293E-01      0.6293E-01      0.6293E-01      0.0000E+00      0.0000E+00      0.0000E+00
   1.901      0.6317E-01      0.6317E-01      0.6317E-01      0.0000E+00      0.0000E+00      0.0000E+00
   1.904      0.6341E-01      0.6341E-01      0.6341E-01      0.0000E+00      0.0000E+00      0.0000E+00
   1.907      0.6366E-01      0.6366E-01      0.6366E-01      0.0000E+00      0.0000E+00      0.0000E+00
   1.911      0.6390E-01      0.6390E-01      0.6390E-01      0.0000E+00      0.0000E+00      0.0000E+00
   1.914      0.6415E-01      0.6415E-01      0.6415E-01      0.0000E+00      0.0000E+00      0.0000E+00
   1.917      0.6439E-01      0.6439E-01      0.6439E-01      0.0000E+00      0.0000E+00      0.0000E+00
   1.921      0.6464E-01      0.6464E-01      0.6464E-01      0.0000E+00      0.0000E+00      0.0000E+00
   1.924      0.6489E-01      0.6489E-01      0.6489E-01      0.0000E+00      0.0000E+00      0.0000E+00
   1.927      0.6514E-01      0.6514E-01      0.6514E-01      0.0000E+00      0.0000E+00      0.0000E+00
   1.931      0.6540E-01      0.6540E-01      0.6540E-01      0.0000E+00      0.0000E+00      0.0000E+00
   1.934      0.6565E-01      0.6565E-01      0.6565E-01      0.0000E+00      0.0000E+00      0.0000E+00
   1.937      0.6589E-01      0.6589E-01      0.6589E-01      0.0000E+00      0.0000E+00      0.0000E+00
   1.941      0.6615E-01      0.6615E-01      0.6615E-01      0.0000E+00      0.0000E+00      0.0000E+00
   1.944      0.6641E-01      0.6641E-01      0.6641E-01      0.0000E+00      0.0000E+00      0.0000E+00
   1.947      0.6667E-01      0.6667E-01      0.6667E-01      0.0000E+00      0.0000E+00      0.0000E+00
   1.951      0.6693E-01      0.6693E-01      0.6693E-01      0.0000E+00      0.0000E+00      0.0000E+00
   1.954      0.6719E-01      0.6719E-01      0.6719E-01      0.0000E+00      0.0000E+00      0.0000E+00
   1.957      0.6745E-01      0.6745E-01      0.6745E-01      0.0000E+00      0.0000E+00      0.0000E+00
   1.961      0.6772E-01      0.6772E-01      0.6772E-01      0.0000E+00      0.0000E+00      0.0000E+00
   1.964      0.6798E-01      0.6798E-01      0.6798E-01      0.0000E+00      0.0000E+00      0.0000E+00
   1.967      0.6824E-01      0.6824E-01      0.6824E-01      0.0000E+00      0.0000E+00      0.0000E+00
   1.971      0.6851E-01      0.6851E-01      0.6851E-01      0.0000E+00      0.0000E+00      0.0000E+00
   1.974      0.6878E-01      0.6878E-01      0.6878E-01      0.0000E+00      0.0000E+00      0.0000E+00
   1.977      0.6905E-01      0.6905E-01      0.6905E-01      0.0000E+00      0.0000E+00      0.0000E+00
   1.981      0.6933E-01      0.6933E-01      0.6933E-01      0.0000E+00      0.0000E+00      0.0000E+00
   1.984      0.6959E-01      0.6959E-01      0.6959E-01      0.0000E+00      0.0000E+00      0.0000E+00
   1.987      0.6987E-01      0.6987E-01      0.6987E-01      0.0000E+00      0.0000E+00      0.0000E+00
   1.991      0.7015E-01      0.7015E-01      0.7015E-01      0.0000E+00      0.0000E+00      0.0000E+00
   1.994      0.7043E-01      0.7043E-01      0.7043E-01      0.0000E+00      0.0000E+00      0.0000E+00
   1.997      0.7071E-01      0.7071E-01      0.7071E-01      0.0000E+00      0.0000E+00      0.0000E+00
   2.001      0.7098E-01      0.7098E-01      0.7098E-01      0.0000E+00      0.0000E+00      0.0000E+00
   2.004      0.7127E-01      0.7127E-01      0.7127E-01      0.0000E+00      0.0000E+00      0.0000E+00
   2.007      0.7155E-01      0.7155E-01      0.7155E-01      0.0000E+00      0.0000E+00      0.0000E+00
   2.011      0.7183E-01      0.7183E-01      0.7183E-01      0.0000E+00      0.0000E+00      0.0000E+00
   2.014      0.7212E-01      0.7212E-01      0.7212E-01      0.0000E+00      0.0000E+00      0.0000E+00
   2.017      0.7241E-01      0.7241E-01      0.7241E-01      0.0000E+00      0.0000E+00      0.0000E+00
   2.021      0.7270E-01      0.7270E-01      0.7270E-01      0.0000E+00      0.0000E+00      0.0000E+00
   2.024      0.7299E-01      0.7299E-01      0.7299E-01      0.0000E+00      0.0000E+00      0.0000E+00
   2.027      0.7329E-01      0.7329E-01      0.7329E-01      0.0000E+00      0.0000E+00      0.0000E+00
   2.031      0.7358E-01      0.7358E-01      0.7358E-01      0.0000E+00      0.0000E+00      0.0000E+00
   2.034      0.7388E-01      0.7388E-01      0.7388E-01      0.0000E+00      0.0000E+00      0.0000E+00
   2.037      0.7417E-01      0.7417E-01      0.7417E-01      0.0000E+00      0.0000E+00      0.0000E+00
   2.041      0.7447E-01      0.7447E-01      0.7447E-01      0.0000E+00      0.0000E+00      0.0000E+00
   2.044      0.7478E-01      0.7478E-01      0.7478E-01      0.0000E+00      0.0000E+00      0.0000E+00
   2.047      0.7508E-01      0.7508E-01      0.7508E-01      0.0000E+00      0.0000E+00      0.0000E+00
   2.051      0.7539E-01      0.7539E-01      0.7539E-01      0.0000E+00      0.0000E+00      0.0000E+00
   2.054      0.7569E-01      0.7569E-01      0.7569E-01      0.0000E+00      0.0000E+00      0.0000E+00
   2.057      0.7600E-01      0.7600E-01      0.7600E-01      0.0000E+00      0.0000E+00      0.0000E+00
   2.061      0.7630E-01      0.7630E-01      0.7630E-01      0.0000E+00      0.0000E+00      0.0000E+00
   2.064      0.7661E-01      0.7661E-01      0.7661E-01      0.0000E+00      0.0000E+00      0.0000E+00
   2.067      0.7693E-01      0.7693E-01      0.7693E-01      0.0000E+00      0.0000E+00      0.0000E+00
   2.071      0.7724E-01      0.7724E-01      0.7724E-01      0.0000E+00      0.0000E+00      0.0000E+00
   2.074      0.7756E-01      0.7756E-01      0.7756E-01      0.0000E+00      0.0000E+00      0.0000E+00
   2.077      0.7788E-01      0.7788E-01      0.7788E-01      0.0000E+00      0.0000E+00      0.0000E+00
   2.081      0.7821E-01      0.7821E-01      0.7821E-01      0.0000E+00      0.0000E+00      0.0000E+00
   2.084      0.7852E-01      0.7852E-01      0.7852E-01      0.0000E+00      0.0000E+00      0.0000E+00
   2.087      0.7884E-01      0.7884E-01      0.7884E-01      0.0000E+00      0.0000E+00      0.0000E+00
   2.091      0.7917E-01      0.7917E-01      0.7917E-01      0.0000E+00      0.0000E+00      0.0000E+00
   2.094      0.7950E-01      0.7950E-01      0.7950E-01      0.0000E+00      0.0000E+00      0.0000E+00
   2.097      0.7983E-01      0.7983E-01      0.7983E-01      0.0000E+00      0.0000E+00      0.0000E+00
   2.101      0.8016E-01      0.8016E-01      0.8016E-01      0.0000E+00      0.0000E+00      0.0000E+00
   2.104      0.8049E-01      0.8049E-01      0.8049E-01      0.0000E+00      0.0000E+00      0.0000E+00
   2.107      0.8083E-01      0.8083E-01      0.8083E-01      0.0000E+00      0.0000E+00      0.0000E+00
   2.111      0.8117E-01      0.8117E-01      0.8117E-01      0.0000E+00      0.0000E+00      0.0000E+00
   2.114      0.8151E-01      0.8151E-01      0.8151E-01      0.0000E+00      0.0000E+00      0.0000E+00
   2.117      0.8185E-01      0.8185E-01      0.8185E-01      0.0000E+00      0.0000E+00      0.0000E+00
   2.121      0.8219E-01      0.8219E-01      0.8219E-01      0.0000E+00      0.0000E+00      0.0000E+00
   2.124      0.8253E-01      0.8254E-01      0.8254E-01      0.0000E+00      0.0000E+00      0.0000E+00
   2.127      0.8288E-01      0.8288E-01      0.8288E-01      0.0000E+00      0.0000E+00      0.0000E+00
   2.131      0.8323E-01      0.8323E-01      0.8323E-01      0.0000E+00      0.0000E+00      0.0000E+00
   2.134      0.8358E-01      0.8358E-01      0.8358E-01      0.0000E+00      0.0000E+00      0.0000E+00
   2.137      0.8395E-01      0.8395E-01      0.8395E-01      0.0000E+00      0.0000E+00      0.0000E+00
   2.141      0.8429E-01      0.8429E-01      0.8429E-01      0.0000E+00      0.0000E+00      0.0000E+00
   2.144      0.8465E-01      0.8465E-01      0.8465E-01      0.0000E+00      0.0000E+00      0.0000E+00
   2.147      0.8501E-01      0.8501E-01      0.8501E-01      0.0000E+00      0.0000E+00      0.0000E+00
   2.151      0.8538E-01      0.8538E-01      0.8538E-01      0.0000E+00      0.0000E+00      0.0000E+00
   2.154      0.8574E-01      0.8574E-01      0.8574E-01      0.0000E+00      0.0000E+00      0.0000E+00
   2.157      0.8611E-01      0.8611E-01      0.8611E-01      0.0000E+00      0.0000E+00      0.0000E+00
   2.161      0.8648E-01      0.8648E-01      0.8648E-01      0.0000E+00      0.0000E+00      0.0000E+00
   2.164      0.8686E-01      0.8686E-01      0.8686E-01      0.0000E+00      0.0000E+00      0.0000E+00
   2.167      0.8723E-01      0.8723E-01      0.8723E-01      0.0000E+00      0.0000E+00      0.0000E+00
   2.171      0.8760E-01      0.8760E-01      0.8760E-01      0.0000E+00      0.0000E+00      0.0000E+00
   2.174      0.8799E-01      0.8799E-01      0.8799E-01      0.0000E+00      0.0000E+00      0.0000E+00
   2.177      0.8836E-01      0.8836E-01      0.8836E-01      0.0000E+00      0.0000E+00      0.0000E+00
   2.181      0.8875E-01      0.8875E-01      0.8875E-01      0.0000E+00      0.0000E+00      0.0000E+00
   2.184      0.8914E-01      0.8914E-01      0.8914E-01      0.0000E+00      0.0000E+00      0.0000E+00
   2.187      0.8952E-01      0.8952E-01      0.8952E-01      0.0000E+00      0.0000E+00      0.0000E+00
   2.191      0.8992E-01      0.8992E-01      0.8992E-01      0.0000E+00      0.0000E+00      0.0000E+00
   2.194      0.9031E-01      0.9031E-01      0.9031E-01      0.0000E+00      0.0000E+00      0.0000E+00
   2.197      0.9071E-01      0.9071E-01      0.9071E-01      0.0000E+00      0.0000E+00      0.0000E+00
   2.201      0.9110E-01      0.9110E-01      0.9110E-01      0.0000E+00      0.0000E+00      0.0000E+00
   2.204      0.9151E-01      0.9151E-01      0.9151E-01      0.0000E+00      0.0000E+00      0.0000E+00
   2.207      0.9191E-01      0.9191E-01      0.9191E-01      0.0000E+00      0.0000E+00      0.0000E+00
   2.211      0.9231E-01      0.9231E-01      0.9231E-01      0.0000E+00      0.0000E+00      0.0000E+00
   2.214      0.9273E-01      0.9273E-01      0.9273E-01      0.0000E+00      0.0000E+00      0.0000E+00
   2.217      0.9314E-01      0.9314E-01      0.9314E-01      0.0000E+00      0.0000E+00      0.0000E+00
   2.221      0.9355E-01      0.9355E-01      0.9355E-01      0.0000E+00      0.0000E+00      0.0000E+00
   2.224      0.9396E-01      0.9396E-01      0.9396E-01      0.0000E+00      0.0000E+00      0.0000E+00
   2.227      0.9438E-01      0.9438E-01      0.9438E-01      0.0000E+00      0.0000E+00      0.0000E+00
   2.231      0.9481E-01      0.9481E-01      0.9481E-01      0.0000E+00      0.0000E+00      0.0000E+00
   2.234      0.9524E-01      0.9524E-01      0.9524E-01      0.0000E+00      0.0000E+00      0.0000E+00
   2.237      0.9567E-01      0.9567E-01      0.9567E-01      0.0000E+00      0.0000E+00      0.0000E+00
   2.241      0.9610E-01      0.9610E-01      0.9610E-01      0.0000E+00      0.0000E+00      0.0000E+00
   2.244      0.9653E-01      0.9653E-01      0.9653E-01      0.0000E+00      0.0000E+00      0.0000E+00
   2.247      0.9697E-01      0.9697E-01      0.9697E-01      0.0000E+00      0.0000E+00      0.0000E+00
   2.251      0.9740E-01      0.9740E-01      0.9740E-01      0.0000E+00      0.0000E+00      0.0000E+00
   2.254      0.9785E-01      0.9785E-01      0.9785E-01      0.0000E+00      0.0000E+00      0.0000E+00
   2.257      0.9830E-01      0.9830E-01      0.9830E-01      0.0000E+00      0.0000E+00      0.0000E+00
   2.261      0.9875E-01      0.9875E-01      0.9875E-01      0.0000E+00      0.0000E+00      0.0000E+00
   2.264      0.9920E-01      0.9920E-01      0.9920E-01      0.0000E+00      0.0000E+00      0.0000E+00
   2.267      0.9965E-01      0.9965E-01      0.9965E-01      0.0000E+00      0.0000E+00      0.0000E+00
   2.271      0.1001E+00      0.1001E+00      0.1001E+00      0.0000E+00      0.0000E+00      0.0000E+00
   2.274      0.1006E+00      0.1006E+00      0.1006E+00      0.0000E+00      0.0000E+00      0.0000E+00
   2.277      0.1010E+00      0.1010E+00      0.1010E+00      0.0000E+00      0.0000E+00      0.0000E+00
   2.281      0.1015E+00      0.1015E+00      0.1015E+00      0.0000E+00      0.0000E+00      0.0000E+00
   2.284      0.1020E+00      0.1020E+00      0.1020E+00      0.0000E+00      0.0000E+00      0.0000E+00
   2.287      0.1025E+00      0.1025E+00      0.1025E+00      0.0000E+00      0.0000E+00      0.0000E+00
   2.291      0.1029E+00      0.1029E+00      0.1029E+00      0.0000E+00      0.0000E+00      0.0000E+00
   2.294      0.1034E+00      0.1034E+00      0.1034E+00      0.0000E+00      0.0000E+00      0.0000E+00
   2.297      0.1039E+00      0.1039E+00      0.1039E+00      0.0000E+00      0.0000E+00      0.0000E+00
   2.301      0.1044E+00      0.1044E+00      0.1044E+00      0.0000E+00      0.0000E+00      0.0000E+00
   2.304      0.1049E+00      0.1049E+00      0.1049E+00      0.0000E+00      0.0000E+00      0.0000E+00
   2.307      0.1054E+00      0.1054E+00      0.1054E+00      0.0000E+00      0.0000E+00      0.0000E+00
   2.311      0.1059E+00      0.1059E+00      0.1059E+00      0.0000E+00      0.0000E+00      0.0000E+00
   2.314      0.1064E+00      0.1064E+00      0.1064E+00      0.0000E+00      0.0000E+00      0.0000E+00
   2.317      0.1069E+00      0.1069E+00      0.1069E+00      0.0000E+00      0.0000E+00      0.0000E+00
   2.321      0.1074E+00      0.1074E+00      0.1074E+00      0.0000E+00      0.0000E+00      0.0000E+00
   2.324      0.1079E+00      0.1079E+00      0.1079E+00      0.0000E+00      0.0000E+00      0.0000E+00
   2.327      0.1084E+00      0.1084E+00      0.1084E+00      0.0000E+00      0.0000E+00      0.0000E+00
   2.331      0.1090E+00      0.1090E+00      0.1090E+00      0.0000E+00      0.0000E+00      0.0000E+00
   2.334      0.1095E+00      0.1095E+00      0.1095E+00      0.0000E+00      0.0000E+00      0.0000E+00
   2.337      0.1100E+00      0.1100E+00      0.1100E+00      0.0000E+00      0.0000E+00      0.0000E+00
   2.341      0.1106E+00      0.1106E+00      0.1106E+00      0.0000E+00      0.0000E+00      0.0000E+00
   2.344      0.1111E+00      0.1111E+00      0.1111E+00      0.0000E+00      0.0000E+00      0.0000E+00
   2.347      0.1116E+00      0.1116E+00      0.1116E+00      0.0000E+00      0.0000E+00      0.0000E+00
   2.351      0.1122E+00      0.1122E+00      0.1122E+00      0.0000E+00      0.0000E+00      0.0000E+00
   2.354      0.1127E+00      0.1127E+00      0.1127E+00      0.0000E+00      0.0000E+00      0.0000E+00
   2.357      0.1133E+00      0.1133E+00      0.1133E+00      0.0000E+00      0.0000E+00      0.0000E+00
   2.361      0.1138E+00      0.1138E+00      0.1138E+00      0.0000E+00      0.0000E+00      0.0000E+00
   2.364      0.1144E+00      0.1144E+00      0.1144E+00      0.0000E+00      0.0000E+00      0.0000E+00
   2.368      0.1150E+00      0.1150E+00      0.1150E+00      0.0000E+00      0.0000E+00      0.0000E+00
   2.371      0.1155E+00      0.1155E+00      0.1155E+00      0.0000E+00      0.0000E+00      0.0000E+00
   2.374      0.1161E+00      0.1161E+00      0.1161E+00      0.0000E+00      0.0000E+00      0.0000E+00
   2.377      0.1167E+00      0.1167E+00      0.1167E+00      0.0000E+00      0.0000E+00      0.0000E+00
   2.381      0.1173E+00      0.1173E+00      0.1173E+00      0.0000E+00      0.0000E+00      0.0000E+00
   2.384      0.1179E+00      0.1179E+00      0.1179E+00      0.0000E+00      0.0000E+00      0.0000E+00
   2.388      0.1185E+00      0.1185E+00      0.1185E+00      0.0000E+00      0.0000E+00      0.0000E+00
   2.391      0.1191E+00      0.1191E+00      0.1191E+00      0.0000E+00      0.0000E+00      0.0000E+00
   2.394      0.1197E+00      0.1197E+00      0.1197E+00      0.0000E+00      0.0000E+00      0.0000E+00
   2.397      0.1203E+00      0.1203E+00      0.1203E+00      0.0000E+00      0.0000E+00      0.0000E+00
   2.401      0.1209E+00      0.1209E+00      0.1209E+00      0.0000E+00      0.0000E+00      0.0000E+00
   2.404      0.1215E+00      0.1215E+00      0.1215E+00      0.0000E+00      0.0000E+00      0.0000E+00
   2.408      0.1221E+00      0.1221E+00      0.1221E+00      0.0000E+00      0.0000E+00      0.0000E+00
   2.411      0.1228E+00      0.1228E+00      0.1228E+00      0.0000E+00      0.0000E+00      0.0000E+00
   2.414      0.1234E+00      0.1234E+00      0.1234E+00      0.0000E+00      0.0000E+00      0.0000E+00
   2.417      0.1240E+00      0.1240E+00      0.1240E+00      0.0000E+00      0.0000E+00      0.0000E+00
   2.421      0.1247E+00      0.1247E+00      0.1247E+00      0.0000E+00      0.0000E+00      0.0000E+00
   2.424      0.1253E+00      0.1253E+00      0.1253E+00      0.0000E+00      0.0000E+00      0.0000E+00
   2.428      0.1260E+00      0.1260E+00      0.1260E+00      0.0000E+00      0.0000E+00      0.0000E+00
   2.431      0.1267E+00      0.1267E+00      0.1267E+00      0.0000E+00      0.0000E+00      0.0000E+00
   2.434      0.1273E+00      0.1273E+00      0.1273E+00      0.0000E+00      0.0000E+00      0.0000E+00
   2.438      0.1280E+00      0.1280E+00      0.1280E+00      0.0000E+00      0.0000E+00      0.0000E+00
   2.441      0.1287E+00      0.1287E+00      0.1287E+00      0.0000E+00      0.0000E+00      0.0000E+00
   2.444      0.1294E+00      0.1294E+00      0.1294E+00      0.0000E+00      0.0000E+00      0.0000E+00
   2.447      0.1300E+00      0.1300E+00      0.1300E+00      0.0000E+00      0.0000E+00      0.0000E+00
   2.451      0.1308E+00      0.1308E+00      0.1308E+00      0.0000E+00      0.0000E+00      0.0000E+00
   2.454      0.1315E+00      0.1315E+00      0.1315E+00      0.0000E+00      0.0000E+00      0.0000E+00
   2.458      0.1322E+00      0.1322E+00      0.1322E+00      0.0000E+00      0.0000E+00      0.0000E+00
   2.461      0.1329E+00      0.1329E+00      0.1329E+00      0.0000E+00      0.0000E+00      0.0000E+00
   2.464      0.1336E+00      0.1336E+00      0.1336E+00      0.0000E+00      0.0000E+00      0.0000E+00
   2.467      0.1343E+00      0.1343E+00      0.1343E+00      0.0000E+00      0.0000E+00      0.0000E+00
   2.471      0.1351E+00      0.1351E+00      0.1351E+00      0.0000E+00      0.0000E+00      0.0000E+00
   2.474      0.1358E+00      0.1358E+00      0.1358E+00      0.0000E+00      0.0000E+00      0.0000E+00
   2.478      0.1365E+00      0.1365E+00      0.1365E+00      0.0000E+00      0.0000E+00      0.0000E+00
   2.481      0.1373E+00      0.1373E+00      0.1373E+00      0.0000E+00      0.0000E+00      0.0000E+00
   2.484      0.1381E+00      0.1381E+00      0.1381E+00      0.0000E+00      0.0000E+00      0.0000E+00
   2.487      0.1388E+00      0.1388E+00      0.1388E+00      0.0000E+00      0.0000E+00      0.0000E+00
   2.491      0.1396E+00      0.1396E+00      0.1396E+00      0.0000E+00      0.0000E+00      0.0000E+00
   2.494      0.1404E+00      0.1404E+00      0.1404E+00      0.0000E+00      0.0000E+00      0.0000E+00
   2.498      0.1412E+00      0.1412E+00      0.1412E+00      0.0000E+00      0.0000E+00      0.0000E+00
   2.501      0.1420E+00      0.1420E+00      0.1420E+00      0.0000E+00      0.0000E+00      0.0000E+00
   2.504      0.1428E+00      0.1428E+00      0.1428E+00      0.0000E+00      0.0000E+00      0.0000E+00
   2.507      0.1436E+00      0.1436E+00      0.1436E+00      0.0000E+00      0.0000E+00      0.0000E+00
   2.511      0.1444E+00      0.1444E+00      0.1444E+00      0.0000E+00      0.0000E+00      0.0000E+00
   2.514      0.1452E+00      0.1452E+00      0.1452E+00      0.0000E+00      0.0000E+00      0.0000E+00
   2.518      0.1461E+00      0.1461E+00      0.1461E+00      0.0000E+00      0.0000E+00      0.0000E+00
