  #energy          xx             yy              zz              xy              yz              zx
   0.280      0.3167E+00      0.3167E+00      0.3167E+00      0.1000E+01      0.1000E+01      0.1000E+01
   0.283      0.3168E+00      0.3168E+00      0.3168E+00      0.1000E+01      0.1000E+01      0.1000E+01
   0.287      0.3168E+00      0.3168E+00      0.3168E+00      0.1000E+01      0.1000E+01      0.1000E+01
   0.290      0.3168E+00      0.3168E+00      0.3168E+00      0.1000E+01      0.1000E+01      0.1000E+01
   0.293      0.3168E+00      0.3168E+00      0.3168E+00      0.1000E+01      0.1000E+01      0.1000E+01
   0.297      0.3168E+00      0.3168E+00      0.3168E+00      0.1000E+01      0.1000E+01      0.1000E+01
   0.300      0.3169E+00      0.3169E+00      0.3169E+00      0.1000E+01      0.1000E+01      0.1000E+01
   0.303      0.3169E+00      0.3169E+00      0.3169E+00      0.1000E+01      0.1000E+01      0.1000E+01
   0.307      0.3169E+00      0.3169E+00      0.3169E+00      0.1000E+01      0.1000E+01      0.1000E+01
   0.310      0.3169E+00      0.3169E+00      0.3169E+00      0.1000E+01      0.1000E+01      0.1000E+01
   0.313      0.3170E+00      0.3170E+00      0.3170E+00      0.1000E+01      0.1000E+01      0.1000E+01
   0.317      0.3170E+00      0.3170E+00      0.3170E+00      0.1000E+01      0.1000E+01      0.1000E+01
   0.320      0.3170E+00      0.3170E+00      0.3170E+00      0.1000E+01      0.1000E+01      0.1000E+01
   0.323      0.3170E+00      0.3170E+00      0.3170E+00      0.1000E+01      0.1000E+01      0.1000E+01
   0.327      0.3170E+00      0.3170E+00      0.3170E+00      0.1000E+01      0.1000E+01      0.1000E+01
   0.330      0.3171E+00      0.3171E+00      0.3171E+00      0.1000E+01      0.1000E+01      0.1000E+01
   0.333      0.3171E+00      0.3171E+00      0.3171E+00      0.1000E+01      0.1000E+01      0.1000E+01
   0.337      0.3171E+00      0.3171E+00      0.3171E+00      0.1000E+01      0.1000E+01      0.1000E+01
   0.340      0.3171E+00      0.3171E+00      0.3171E+00      0.1000E+01      0.1000E+01      0.1000E+01
   0.343      0.3172E+00      0.3172E+00      0.3172E+00      0.1000E+01      0.1000E+01      0.1000E+01
   0.347      0.3172E+00      0.3172E+00      0.3172E+00      0.1000E+01      0.1000E+01      0.1000E+01
   0.350      0.3172E+00      0.3172E+00      0.3172E+00      0.1000E+01      0.1000E+01      0.1000E+01
   0.353      0.3172E+00      0.3172E+00      0.3172E+00      0.1000E+01      0.1000E+01      0.1000E+01
   0.357      0.3173E+00      0.3173E+00      0.3173E+00      0.1000E+01      0.1000E+01      0.1000E+01
   0.360      0.3173E+00      0.3173E+00      0.3173E+00      0.1000E+01      0.1000E+01      0.1000E+01
   0.363      0.3173E+00      0.3173E+00      0.3173E+00      0.1000E+01      0.1000E+01      0.1000E+01
   0.367      0.3174E+00      0.3174E+00      0.3174E+00      0.1000E+01      0.1000E+01      0.1000E+01
   0.370      0.3174E+00      0.3174E+00      0.3174E+00      0.1000E+01      0.1000E+01      0.1000E+01
   0.373      0.3174E+00      0.3174E+00      0.3174E+00      0.1000E+01      0.1000E+01      0.1000E+01
   0.377      0.3174E+00      0.3174E+00      0.3174E+00      0.1000E+01      0.1000E+01      0.1000E+01
   0.380      0.3175E+00      0.3175E+00      0.3175E+00      0.1000E+01      0.1000E+01      0.1000E+01
   0.384      0.3175E+00      0.3175E+00      0.3175E+00      0.1000E+01      0.1000E+01      0.1000E+01
   0.387      0.3175E+00      0.3175E+00      0.3175E+00      0.1000E+01      0.1000E+01      0.1000E+01
   0.390      0.3176E+00      0.3176E+00      0.3176E+00      0.1000E+01      0.1000E+01      0.1000E+01
   0.394      0.3176E+00      0.3176E+00      0.3176E+00      0.1000E+01      0.1000E+01      0.1000E+01
   0.397      0.3176E+00      0.3176E+00      0.3176E+00      0.1000E+01      0.1000E+01      0.1000E+01
   0.400      0.3176E+00      0.3176E+00      0.3176E+00      0.1000E+01      0.1000E+01      0.1000E+01
   0.404      0.3177E+00      0.3177E+00      0.3177E+00      0.1000E+01      0.1000E+01      0.1000E+01
   0.407      0.3177E+00      0.3177E+00      0.3177E+00      0.1000E+01      0.1000E+01      0.1000E+01
   0.410      0.3177E+00      0.3177E+00      0.3177E+00      0.1000E+01      0.1000E+01      0.1000E+01
